Id,iv30,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,LRSI,len,lrsi,TSI,len,tsi,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,iv30,stockpx
89,iv30,89,2010-05-11 00:00:00,,,,24.61,,,stockpx,89,2010-05-11 00:00:00,,,,29.02,,,HVStrategy,89,733903.0,RSI,89,53.92307080473554,LRSI,89,1.0,TSI,89,9.405531200714833,Broker,89,100010.72,100010.72,BuySell,89,,,BuySell,89,,,DataTrades,89,,
90,iv30,90,2010-05-12 00:00:00,,,,22.78,,,stockpx,90,2010-05-12 00:00:00,,,,29.5,,,HVStrategy,90,733904.0,RSI,90,50.16300713118484,LRSI,90,0.8059851093086433,TSI,90,7.8016078592729565,Broker,90,100010.72,100010.72,BuySell,90,,,BuySell,90,,,DataTrades,90,,
91,iv30,91,2010-05-13 00:00:00,,,,23.35,,,stockpx,91,2010-05-13 00:00:00,,,,29.26,,,HVStrategy,91,733905.0,RSI,91,51.30204908343962,LRSI,91,0.8009752726654095,TSI,91,6.956489909340263,Broker,91,100010.72,100010.72,BuySell,91,,,BuySell,91,,,DataTrades,91,,
92,iv30,92,2010-05-14 00:00:00,,,,26.56,,,stockpx,92,2010-05-14 00:00:00,,,,28.89,,,HVStrategy,92,733906.0,RSI,92,57.23044839057127,LRSI,92,0.7698502091020631,TSI,92,8.289706051445373,Broker,92,100010.72,100010.72,BuySell,92,,,BuySell,92,,,DataTrades,92,,
93,iv30,93,2010-05-17 00:00:00,,,,26.57,,,stockpx,93,2010-05-17 00:00:00,,,,28.91,,,HVStrategy,93,733909.0,RSI,93,57.24790917579325,LRSI,93,0.8066601512292944,TSI,93,9.3138526880556,Broker,93,100010.72,100010.72,BuySell,93,,,BuySell,93,,,DataTrades,93,,
94,iv30,94,2010-05-18 00:00:00,,,,26.61,,,stockpx,94,2010-05-18 00:00:00,,,,28.61,,,HVStrategy,94,733910.0,RSI,94,57.32296216874775,LRSI,94,0.8244059849306403,TSI,94,10.143107812605304,Broker,94,100010.72,100010.72,BuySell,94,,,BuySell,94,,,DataTrades,94,,
95,iv30,95,2010-05-19 00:00:00,,,,28.78,,,stockpx,95,2010-05-19 00:00:00,,,,28.2,,,HVStrategy,95,733911.0,RSI,95,61.29291667386611,LRSI,95,1.0,TSI,95,12.07987442618441,Broker,95,100010.72,100010.72,BuySell,95,,,BuySell,95,,,DataTrades,95,,
96,iv30,96,2010-05-20 00:00:00,,,,36.42,,,stockpx,96,2010-05-20 00:00:00,,,,27.4,,,HVStrategy,96,733912.0,RSI,96,71.38538640838334,LRSI,96,0.879268819370562,TSI,96,17.790686274945735,Broker,96,100010.72,100010.72,BuySell,96,,,BuySell,96,,,DataTrades,96,,
97,iv30,97,2010-05-21 00:00:00,,,,35.87,,,stockpx,97,2010-05-21 00:00:00,,,,26.81,,,HVStrategy,97,733913.0,RSI,97,69.97096479250682,LRSI,97,0.8032095706937374,TSI,97,21.641288597371314,Broker,97,100046.59,100010.72,BuySell,97,,35.87,BuySell,97,,,DataTrades,97,,
98,iv30,98,2010-05-24 00:00:00,,,,32.63,,,stockpx,98,2010-05-24 00:00:00,,,,26.3,,,HVStrategy,98,733916.0,RSI,98,62.15771650280891,LRSI,98,0.8906564333520708,TSI,98,22.174997599111563,Broker,98,100046.59,100013.95999999999,BuySell,98,,,BuySell,98,,,DataTrades,98,,
99,iv30,99,2010-05-25 00:00:00,,,,32.7,,,stockpx,99,2010-05-25 00:00:00,,,,25.94,,,HVStrategy,99,733917.0,RSI,99,62.25577877354139,LRSI,99,1.0,TSI,99,22.614782198695693,Broker,99,100046.59,100013.89,BuySell,99,,,BuySell,99,,,DataTrades,99,,
100,iv30,100,2010-05-26 00:00:00,,,,34.73,,,stockpx,100,2010-05-26 00:00:00,,,,25.03,,,HVStrategy,100,733918.0,RSI,100,65.08170199990393,LRSI,100,1.0,TSI,100,23.883090724605545,Broker,100,100046.59,100011.86,BuySell,100,,,BuySell,100,,,DataTrades,100,,
101,iv30,101,2010-05-27 00:00:00,,,,29.01,,,stockpx,101,2010-05-27 00:00:00,,,,25.93,,,HVStrategy,101,733919.0,RSI,101,53.03298878157776,LRSI,101,0.7514621425048191,TSI,101,20.789211731512946,Broker,101,100046.59,100017.58,BuySell,101,,,BuySell,101,,,DataTrades,101,,
102,iv30,102,2010-05-28 00:00:00,,,,29.13,,,stockpx,102,2010-05-28 00:00:00,,,,25.84,,,HVStrategy,102,733920.0,RSI,102,53.228617169655784,LRSI,102,0.6920303811139427,TSI,102,18.494962648082232,Broker,102,100046.59,100017.45999999999,BuySell,102,,,BuySell,102,,,DataTrades,102,,
103,iv30,103,2010-06-01 00:00:00,,,,30.24,,,stockpx,103,2010-06-01 00:00:00,,,,26.12,,,HVStrategy,103,733924.0,RSI,103,55.091946415029604,LRSI,103,0.5928021707679187,TSI,103,17.22052712325894,Broker,103,100016.34999999999,100016.34999999999,BuySell,103,30.24,,BuySell,103,,,DataTrades,103,5.629999999999999,
104,iv30,104,2010-06-02 00:00:00,,,,28.73,,,stockpx,104,2010-06-02 00:00:00,,,,26.45,,,HVStrategy,104,733925.0,RSI,104,52.05385432308174,LRSI,104,0.29209128019058667,TSI,104,15.223661396144117,Broker,104,100016.34999999999,100016.34999999999,BuySell,104,,,BuySell,104,,,DataTrades,104,,
105,iv30,105,2010-06-03 00:00:00,,,,27.24,,,stockpx,105,2010-06-03 00:00:00,,,,26.88,,,HVStrategy,105,733926.0,RSI,105,49.17229665549235,LRSI,105,0.0,TSI,105,12.677247885047963,Broker,105,100016.34999999999,100016.34999999999,BuySell,105,,,BuySell,105,,,DataTrades,105,,
106,iv30,106,2010-06-04 00:00:00,,,,32.91,,,stockpx,106,2010-06-04 00:00:00,,,,25.7,,,HVStrategy,106,733927.0,RSI,106,58.57086603680194,LRSI,106,0.39296305178470026,TSI,106,13.432165964746934,Broker,106,100016.34999999999,100016.34999999999,BuySell,106,,,BuySell,106,,,DataTrades,106,,
107,iv30,107,2010-06-07 00:00:00,,,,34.38,,,stockpx,107,2010-06-07 00:00:00,,,,25.35,,,HVStrategy,107,733930.0,RSI,107,60.604740707545815,LRSI,107,0.4334430128257449,TSI,107,14.704510557001276,Broker,107,100016.34999999999,100016.34999999999,BuySell,107,,,BuySell,107,,,DataTrades,107,,
108,iv30,108,2010-06-08 00:00:00,,,,35.21,,,stockpx,108,2010-06-08 00:00:00,,,,25.02,,,HVStrategy,108,733931.0,RSI,108,61.74665418935703,LRSI,108,0.5480028043830637,TSI,108,16.080270395343664,Broker,108,100016.34999999999,100016.34999999999,BuySell,108,,,BuySell,108,,,DataTrades,108,,
109,iv30,109,2010-06-09 00:00:00,,,,33.6,,,stockpx,109,2010-06-09 00:00:00,,,,24.84,,,HVStrategy,109,733932.0,RSI,109,58.22129352591993,LRSI,109,0.6470715345974143,TSI,109,16.14950411966558,Broker,109,100016.34999999999,100016.34999999999,BuySell,109,,,BuySell,109,,,DataTrades,109,,
110,iv30,110,2010-06-10 00:00:00,,,,30.95,,,stockpx,110,2010-06-10 00:00:00,,,,24.94,,,HVStrategy,110,733933.0,RSI,110,52.87061154273209,LRSI,110,0.7733810602588468,TSI,110,14.538040436428009,Broker,110,100016.34999999999,100016.34999999999,BuySell,110,,,BuySell,110,,,DataTrades,110,,
111,iv30,111,2010-06-11 00:00:00,,,,27.16,,,stockpx,111,2010-06-11 00:00:00,,,,25.61,,,HVStrategy,111,733934.0,RSI,111,46.314817967802036,LRSI,111,0.5582396195125066,TSI,111,10.962520715269788,Broker,111,100016.34999999999,100016.34999999999,BuySell,111,,,BuySell,111,,,DataTrades,111,,
112,iv30,112,2010-06-14 00:00:00,,,,27.59,,,stockpx,112,2010-06-14 00:00:00,,,,25.49,,,HVStrategy,112,733937.0,RSI,112,47.11603264051205,LRSI,112,0.5012081467950413,TSI,112,8.375630856894448,Broker,112,100016.34999999999,100016.34999999999,BuySell,112,,,BuySell,112,,,DataTrades,112,,
113,iv30,113,2010-06-15 00:00:00,,,,25.22,,,stockpx,113,2010-06-15 00:00:00,,,,26.58,,,HVStrategy,113,733938.0,RSI,113,43.28191441988302,LRSI,113,0.273609709471927,TSI,113,4.967639163133024,Broker,113,100016.34999999999,100016.34999999999,BuySell,113,,,BuySell,113,,,DataTrades,113,,
114,iv30,114,2010-06-16 00:00:00,,,,25.84,,,stockpx,114,2010-06-16 00:00:00,,,,26.34,,,HVStrategy,114,733939.0,RSI,114,44.55308032766517,LRSI,114,0.13994096884804894,TSI,114,2.578092239701355,Broker,114,100016.34999999999,100016.34999999999,BuySell,114,,,BuySell,114,,,DataTrades,114,,
115,iv30,115,2010-06-17 00:00:00,,,,24.3,,,stockpx,115,2010-06-17 00:00:00,,,,26.33,,,HVStrategy,115,733940.0,RSI,115,42.03316208615676,LRSI,115,0.0,TSI,115,-0.19006777051434057,Broker,115,100016.34999999999,100016.34999999999,BuySell,115,,,BuySell,115,,,DataTrades,115,,
116,iv30,116,2010-06-18 00:00:00,,,,23.4,,,stockpx,116,2010-06-18 00:00:00,,,,26.42,,,HVStrategy,116,733941.0,RSI,116,40.588333239656514,LRSI,116,0.0,TSI,116,-2.9137548776405167,Broker,116,100016.34999999999,100016.34999999999,BuySell,116,,,BuySell,116,,,DataTrades,116,,
117,iv30,117,2010-06-21 00:00:00,,,,25.0,,,stockpx,117,2010-06-21 00:00:00,,,,25.93,,,HVStrategy,117,733944.0,RSI,117,44.25675090971471,LRSI,117,0.0,TSI,117,-4.210606900127434,Broker,117,100016.34999999999,100016.34999999999,BuySell,117,,,BuySell,117,,,DataTrades,117,,
118,iv30,118,2010-06-22 00:00:00,,,,25.49,,,stockpx,118,2010-06-22 00:00:00,,,,25.85,,,HVStrategy,118,733945.0,RSI,118,45.36926335409212,LRSI,118,0.011654665477749206,TSI,118,-4.980322120606803,Broker,118,100016.34999999999,100016.34999999999,BuySell,118,,,BuySell,118,,,DataTrades,118,,
119,iv30,119,2010-06-23 00:00:00,,,,26.53,,,stockpx,119,2010-06-23 00:00:00,,,,25.37,,,HVStrategy,119,733946.0,RSI,119,47.75267260915742,LRSI,119,0.15415661899669159,TSI,119,-4.985970223911758,Broker,119,100016.34999999999,100016.34999999999,BuySell,119,,,BuySell,119,,,DataTrades,119,,
120,iv30,120,2010-06-24 00:00:00,,,,27.6,,,stockpx,120,2010-06-24 00:00:00,,,,25.02,,,HVStrategy,120,733947.0,RSI,120,50.16179613583366,LRSI,120,0.29536080910025436,TSI,120,-4.332365914555103,Broker,120,100016.34999999999,100016.34999999999,BuySell,120,,,BuySell,120,,,DataTrades,120,,
121,iv30,121,2010-06-25 00:00:00,,,,27.92,,,stockpx,121,2010-06-25 00:00:00,,,,24.7,,,HVStrategy,121,733948.0,RSI,121,50.89109597028169,LRSI,121,0.4472285599887087,TSI,121,-3.5896771143516886,Broker,121,100016.34999999999,100016.34999999999,BuySell,121,,,BuySell,121,,,DataTrades,121,,
122,iv30,122,2010-06-28 00:00:00,,,,28.58,,,stockpx,122,2010-06-28 00:00:00,,,,24.34,,,HVStrategy,122,733951.0,RSI,122,52.437031316460335,LRSI,122,0.6661657718420583,TSI,122,-2.5462767488409757,Broker,122,100016.34999999999,100016.34999999999,BuySell,122,,,BuySell,122,,,DataTrades,122,,
123,iv30,123,2010-06-29 00:00:00,,,,34.24,,,stockpx,123,2010-06-29 00:00:00,,,,23.31,,,HVStrategy,123,733952.0,RSI,123,63.150304272754646,LRSI,123,0.9468559741495403,TSI,123,1.8879135249222294,Broker,123,100016.34999999999,100016.34999999999,BuySell,123,,,BuySell,123,,,DataTrades,123,,
124,iv30,124,2010-06-30 00:00:00,,,,34.88,,,stockpx,124,2010-06-30 00:00:00,,,,23.22,,,HVStrategy,124,733953.0,RSI,124,64.13405203336762,LRSI,124,0.857983541617529,TSI,124,5.802981156608303,Broker,124,100016.34999999999,100016.34999999999,BuySell,124,,,BuySell,124,,,DataTrades,124,,
125,iv30,125,2010-07-01 00:00:00,,,,37.08,,,stockpx,125,2010-07-01 00:00:00,,,,23.2,,,HVStrategy,125,733954.0,RSI,125,67.3597974298882,LRSI,125,0.9940119635620028,TSI,125,10.21651089037966,Broker,125,100016.34999999999,100016.34999999999,BuySell,125,,,BuySell,125,,,DataTrades,125,,
126,iv30,126,2010-07-02 00:00:00,,,,34.14,,,stockpx,126,2010-07-02 00:00:00,,,,23.45,,,HVStrategy,126,733955.0,RSI,126,59.640175710826455,LRSI,126,1.0,TSI,126,11.689128211918439,Broker,126,100016.34999999999,100016.34999999999,BuySell,126,,,BuySell,126,,,DataTrades,126,,
127,iv30,127,2010-07-06 00:00:00,,,,33.59,,,stockpx,127,2010-07-06 00:00:00,,,,23.73,,,HVStrategy,127,733959.0,RSI,127,58.29425024513301,LRSI,127,1.0,TSI,127,12.469670526426501,Broker,127,100016.34999999999,100016.34999999999,BuySell,127,,,BuySell,127,,,DataTrades,127,,
128,iv30,128,2010-07-07 00:00:00,,,,30.76,,,stockpx,128,2010-07-07 00:00:00,,,,24.24,,,HVStrategy,128,733960.0,RSI,128,51.81471788299166,LRSI,128,0.8099480966141775,TSI,128,11.117274142252986,Broker,128,100016.34999999999,100016.34999999999,BuySell,128,,,BuySell,128,,,DataTrades,128,,
129,iv30,129,2010-07-08 00:00:00,,,,30.07,,,stockpx,129,2010-07-08 00:00:00,,,,24.35,,,HVStrategy,129,733961.0,RSI,129,50.345369387666494,LRSI,129,0.7251347134693461,TSI,129,9.571883554077646,Broker,129,100016.34999999999,100016.34999999999,BuySell,129,,,BuySell,129,,,DataTrades,129,,
130,iv30,130,2010-07-09 00:00:00,,,,30.38,,,stockpx,130,2010-07-09 00:00:00,,,,24.24,,,HVStrategy,130,733962.0,RSI,130,51.0174331837964,LRSI,130,0.605801263376125,TSI,130,8.506351489757652,Broker,130,100016.34999999999,100016.34999999999,BuySell,130,,,BuySell,130,,,DataTrades,130,,
131,iv30,131,2010-07-12 00:00:00,,,,31.43,,,stockpx,131,2010-07-12 00:00:00,,,,24.81,,,HVStrategy,131,733965.0,RSI,131,53.32192905117671,LRSI,131,0.4584935292728976,TSI,131,8.253313574642037,Broker,131,100016.34999999999,100016.34999999999,BuySell,131,,,BuySell,131,,,DataTrades,131,,
132,iv30,132,2010-07-13 00:00:00,,,,31.0,,,stockpx,132,2010-07-13 00:00:00,,,,25.18,,,HVStrategy,132,733966.0,RSI,132,52.23803931967395,LRSI,132,0.0,TSI,132,7.743843838476618,Broker,132,100016.34999999999,100016.34999999999,BuySell,132,,,BuySell,132,,,DataTrades,132,,
133,iv30,133,2010-07-14 00:00:00,,,,30.55,,,stockpx,133,2010-07-14 00:00:00,,,,25.38,,,HVStrategy,133,733967.0,RSI,133,51.06811486946206,LRSI,133,0.0,TSI,133,7.000148246976018,Broker,133,100016.34999999999,100016.34999999999,BuySell,133,,,BuySell,133,,,DataTrades,133,,
134,iv30,134,2010-07-15 00:00:00,,,,29.59,,,stockpx,134,2010-07-15 00:00:00,,,,25.49,,,HVStrategy,134,733968.0,RSI,134,48.56906952963313,LRSI,134,0.0,TSI,134,5.682494926329123,Broker,134,100016.34999999999,100016.34999999999,BuySell,134,,,BuySell,134,,,DataTrades,134,,
135,iv30,135,2010-07-16 00:00:00,,,,31.28,,,stockpx,135,2010-07-16 00:00:00,,,,24.92,,,HVStrategy,135,733969.0,RSI,135,52.93542054647435,LRSI,135,0.1020340797642636,TSI,135,5.701532255606616,Broker,135,100016.34999999999,100016.34999999999,BuySell,135,,,BuySell,135,,,DataTrades,135,,
136,iv30,136,2010-07-19 00:00:00,,,,28.49,,,stockpx,136,2010-07-19 00:00:00,,,,25.27,,,HVStrategy,136,733972.0,RSI,136,45.99331573205604,LRSI,136,0.0666292194362707,TSI,136,3.654233424653508,Broker,136,100016.34999999999,100016.34999999999,BuySell,136,,,BuySell,136,,,DataTrades,136,,
137,iv30,137,2010-07-20 00:00:00,,,,28.25,,,stockpx,137,2010-07-20 00:00:00,,,,25.4,,,HVStrategy,137,733973.0,RSI,137,45.44125502397923,LRSI,137,0.0,TSI,137,1.8225383100668144,Broker,137,100016.34999999999,100016.34999999999,BuySell,137,,,BuySell,137,,,DataTrades,137,,
138,iv30,138,2010-07-21 00:00:00,,,,28.8,,,stockpx,138,2010-07-21 00:00:00,,,,25.53,,,HVStrategy,138,733974.0,RSI,138,47.01094689249361,LRSI,138,0.017764591854284358,TSI,138,0.7141086889760314,Broker,138,100016.34999999999,100016.34999999999,BuySell,138,,,BuySell,138,,,DataTrades,138,,
139,iv30,139,2010-07-22 00:00:00,,,,30.29,,,stockpx,139,2010-07-22 00:00:00,,,,25.86,,,HVStrategy,139,733975.0,RSI,139,51.11431086410877,LRSI,139,0.1782291092792801,TSI,139,0.8933614013428613,Broker,139,100016.34999999999,100016.34999999999,BuySell,139,,,BuySell,139,,,DataTrades,139,,
140,iv30,140,2010-07-23 00:00:00,,,,22.09,,,stockpx,140,2010-07-23 00:00:00,,,,25.79,,,HVStrategy,140,733976.0,RSI,140,35.03497869312193,LRSI,140,0.19982650111752484,TSI,140,-4.83114889993012,Broker,140,100016.34999999999,100016.34999999999,BuySell,140,,,BuySell,140,,,DataTrades,140,,
141,iv30,141,2010-07-26 00:00:00,,,,21.35,,,stockpx,141,2010-07-26 00:00:00,,,,26.08,,,HVStrategy,141,733979.0,RSI,141,33.9956535295473,LRSI,141,0.12991747376040363,TSI,141,-9.591855023532426,Broker,141,100016.34999999999,100016.34999999999,BuySell,141,,,BuySell,141,,,DataTrades,141,,
142,iv30,142,2010-07-27 00:00:00,,,,21.2,,,stockpx,142,2010-07-27 00:00:00,,,,26.15,,,HVStrategy,142,733980.0,RSI,142,33.77692075480776,LRSI,142,0.13705386666336714,TSI,142,-13.34238468467419,Broker,142,100016.34999999999,100016.34999999999,BuySell,142,,,BuySell,142,,,DataTrades,142,,
143,iv30,143,2010-07-28 00:00:00,,,,23.66,,,stockpx,143,2010-07-28 00:00:00,,,,25.95,,,HVStrategy,143,733981.0,RSI,143,40.53440117305594,LRSI,143,0.0,TSI,143,-14.35755134706674,Broker,143,100016.34999999999,100016.34999999999,BuySell,143,,,BuySell,143,,,DataTrades,143,,
144,iv30,144,2010-07-29 00:00:00,,,,24.13,,,stockpx,144,2010-07-29 00:00:00,,,,26.09,,,HVStrategy,144,733982.0,RSI,144,41.75722782899121,LRSI,144,0.011154407311906414,TSI,144,-14.785290153268917,Broker,144,100016.34999999999,100016.34999999999,BuySell,144,,,BuySell,144,,,DataTrades,144,,
145,iv30,145,2010-07-30 00:00:00,,,,21.77,,,stockpx,145,2010-07-30 00:00:00,,,,25.79,,,HVStrategy,145,733983.0,RSI,145,37.578558151911544,LRSI,145,0.0,TSI,145,-16.478771337188512,Broker,145,100016.34999999999,100016.34999999999,BuySell,145,,,BuySell,145,,,DataTrades,145,,
146,iv30,146,2010-08-02 00:00:00,,,,21.99,,,stockpx,146,2010-08-02 00:00:00,,,,26.28,,,HVStrategy,146,733986.0,RSI,146,38.199419039557746,LRSI,146,0.0,TSI,146,-17.64296177218312,Broker,146,100016.34999999999,100016.34999999999,BuySell,146,,,BuySell,146,,,DataTrades,146,,
147,iv30,147,2010-08-03 00:00:00,,,,21.34,,,stockpx,147,2010-08-03 00:00:00,,,,26.11,,,HVStrategy,147,733987.0,RSI,147,37.02759770352796,LRSI,147,0.0,TSI,147,-18.944890271162752,Broker,147,100016.34999999999,100016.34999999999,BuySell,147,,,BuySell,147,,,DataTrades,147,,
148,iv30,148,2010-08-04 00:00:00,,,,23.73,,,stockpx,148,2010-08-04 00:00:00,,,,25.72,,,HVStrategy,148,733988.0,RSI,148,43.84840763366153,LRSI,148,0.16635091586076364,TSI,148,-18.034997752673856,Broker,148,100016.34999999999,100016.34999999999,BuySell,148,,,BuySell,148,,,DataTrades,148,,
149,iv30,149,2010-08-05 00:00:00,,,,23.94,,,stockpx,149,2010-08-05 00:00:00,,,,25.34,,,HVStrategy,149,733989.0,RSI,149,44.41808020132772,LRSI,149,0.25827461252526834,TSI,149,-17.132021175071927,Broker,149,100016.34999999999,100016.34999999999,BuySell,149,,,BuySell,149,,,DataTrades,149,,
150,iv30,150,2010-08-06 00:00:00,,,,23.51,,,stockpx,150,2010-08-06 00:00:00,,,,25.52,,,HVStrategy,150,733990.0,RSI,150,43.44612089891003,LRSI,150,0.30606479461614283,TSI,150,-16.64841775747072,Broker,150,100016.34999999999,100016.34999999999,BuySell,150,,,BuySell,150,,,DataTrades,150,,
151,iv30,151,2010-08-09 00:00:00,,,,23.49,,,stockpx,151,2010-08-09 00:00:00,,,,25.59,,,HVStrategy,151,733993.0,RSI,151,43.39855345943666,LRSI,151,0.47511897463105845,TSI,151,-16.261148166842016,Broker,151,100016.34999999999,100016.34999999999,BuySell,151,,,BuySell,151,,,DataTrades,151,,
152,iv30,152,2010-08-10 00:00:00,,,,24.41,,,stockpx,152,2010-08-10 00:00:00,,,,25.06,,,HVStrategy,152,733994.0,RSI,152,46.31054607724374,LRSI,152,0.9531580353051147,TSI,152,-15.14310803885352,Broker,152,100016.34999999999,100016.34999999999,BuySell,152,,,BuySell,152,,,DataTrades,152,,
153,iv30,153,2010-08-11 00:00:00,,,,26.32,,,stockpx,153,2010-08-11 00:00:00,,,,24.78,,,HVStrategy,153,733995.0,RSI,153,51.849111245743536,LRSI,153,0.9789230312302408,TSI,153,-12.556702150984442,Broker,153,100016.34999999999,100016.34999999999,BuySell,153,,,BuySell,153,,,DataTrades,153,,
154,iv30,154,2010-08-12 00:00:00,,,,27.01,,,stockpx,154,2010-08-12 00:00:00,,,,24.48,,,HVStrategy,154,733996.0,RSI,154,53.70701772758599,LRSI,154,0.9020964615773014,TSI,154,-9.835778303728345,Broker,154,100016.34999999999,100016.34999999999,BuySell,154,,,BuySell,154,,,DataTrades,154,,
155,iv30,155,2010-08-13 00:00:00,,,,26.35,,,stockpx,155,2010-08-13 00:00:00,,,,24.43,,,HVStrategy,155,733997.0,RSI,155,51.6539530373766,LRSI,155,0.909331680853919,TSI,155,-8.062103991559466,Broker,155,100016.34999999999,100016.34999999999,BuySell,155,,,BuySell,155,,,DataTrades,155,,
156,iv30,156,2010-08-16 00:00:00,,,,25.62,,,stockpx,156,2010-08-16 00:00:00,,,,24.52,,,HVStrategy,156,734000.0,RSI,156,49.40437722620765,LRSI,156,1.0,TSI,156,-7.136392383749462,Broker,156,100016.34999999999,100016.34999999999,BuySell,156,,,BuySell,156,,,DataTrades,156,,
157,iv30,157,2010-08-17 00:00:00,,,,23.85,,,stockpx,157,2010-08-17 00:00:00,,,,24.77,,,HVStrategy,157,734001.0,RSI,157,44.3598316606073,LRSI,157,0.7409128988028248,TSI,157,-7.72147597787039,Broker,157,100016.34999999999,100016.34999999999,BuySell,157,,,BuySell,157,,,DataTrades,157,,
158,iv30,158,2010-08-18 00:00:00,,,,23.2,,,stockpx,158,2010-08-18 00:00:00,,,,24.88,,,HVStrategy,158,734002.0,RSI,158,42.63804752062482,LRSI,158,0.6384305097002353,TSI,158,-8.699774104718632,Broker,158,100016.34999999999,100016.34999999999,BuySell,158,,,BuySell,158,,,DataTrades,158,,
159,iv30,159,2010-08-19 00:00:00,,,,24.34,,,stockpx,159,2010-08-19 00:00:00,,,,24.45,,,HVStrategy,159,734003.0,RSI,159,46.55604020145629,LRSI,159,0.5751372445390236,TSI,159,-8.4510291418905,Broker,159,100016.34999999999,100016.34999999999,BuySell,159,,,BuySell,159,,,DataTrades,159,,
160,iv30,160,2010-08-20 00:00:00,,,,23.34,,,stockpx,160,2010-08-20 00:00:00,,,,24.24,,,HVStrategy,160,734004.0,RSI,160,43.73414935515213,LRSI,160,0.2248496962492592,TSI,160,-9.03511969096311,Broker,160,100016.34999999999,100016.34999999999,BuySell,160,,,BuySell,160,,,DataTrades,160,,
161,iv30,161,2010-08-23 00:00:00,,,,22.65,,,stockpx,161,2010-08-23 00:00:00,,,,24.34,,,HVStrategy,161,734007.0,RSI,161,41.84926053344439,LRSI,161,0.0,TSI,161,-10.061698511529157,Broker,161,100016.34999999999,100016.34999999999,BuySell,161,,,BuySell,161,,,DataTrades,161,,
162,iv30,162,2010-08-24 00:00:00,,,,25.61,,,stockpx,162,2010-08-24 00:00:00,,,,24.08,,,HVStrategy,162,734008.0,RSI,162,51.50507015088116,LRSI,162,0.3783532112576689,TSI,162,-8.0401636887171,Broker,162,100016.34999999999,100016.34999999999,BuySell,162,,,BuySell,162,,,DataTrades,162,,
163,iv30,163,2010-08-25 00:00:00,,,,25.88,,,stockpx,163,2010-08-25 00:00:00,,,,24.12,,,HVStrategy,163,734009.0,RSI,163,52.28339293541796,LRSI,163,0.3917225336160285,TSI,163,-6.172842796755653,Broker,163,100016.34999999999,100016.34999999999,BuySell,163,,,BuySell,163,,,DataTrades,163,,
164,iv30,164,2010-08-26 00:00:00,,,,25.62,,,stockpx,164,2010-08-26 00:00:00,,,,23.92,,,HVStrategy,164,734010.0,RSI,164,51.427434772648056,LRSI,164,0.47317222949367416,TSI,164,-4.8793413806100725,Broker,164,100016.34999999999,100016.34999999999,BuySell,164,,,BuySell,164,,,DataTrades,164,,
165,iv30,165,2010-08-27 00:00:00,,,,24.6,,,stockpx,165,2010-08-27 00:00:00,,,,23.95,,,HVStrategy,165,734011.0,RSI,165,48.10045997434999,LRSI,165,0.5730070572054957,TSI,165,-4.705546382903378,Broker,165,100016.34999999999,100016.34999999999,BuySell,165,,,BuySell,165,,,DataTrades,165,,
166,iv30,166,2010-08-30 00:00:00,,,,25.92,,,stockpx,166,2010-08-30 00:00:00,,,,23.68,,,HVStrategy,166,734014.0,RSI,166,52.392723965010894,LRSI,166,1.0,TSI,166,-3.298630646679753,Broker,166,100016.34999999999,100016.34999999999,BuySell,166,,,BuySell,166,,,DataTrades,166,,
167,iv30,167,2010-08-31 00:00:00,,,,27.5,,,stockpx,167,2010-08-31 00:00:00,,,,23.49,,,HVStrategy,167,734015.0,RSI,167,56.979105605116196,LRSI,167,0.9873163540213291,TSI,167,-0.6668493728448194,Broker,167,100016.34999999999,100016.34999999999,BuySell,167,,,BuySell,167,,,DataTrades,167,,
168,iv30,168,2010-09-01 00:00:00,,,,24.02,,,stockpx,168,2010-09-01 00:00:00,,,,23.94,,,HVStrategy,168,734016.0,RSI,168,46.38069085370683,LRSI,168,0.5775287063192305,TSI,168,-1.7375031167351747,Broker,168,100016.34999999999,100016.34999999999,BuySell,168,,,BuySell,168,,,DataTrades,168,,
169,iv30,169,2010-09-02 00:00:00,,,,23.64,,,stockpx,169,2010-09-02 00:00:00,,,,23.9,,,HVStrategy,169,734017.0,RSI,169,45.38790751440178,LRSI,169,0.597802736858438,TSI,169,-2.9009924139026646,Broker,169,100016.34999999999,100016.34999999999,BuySell,169,,,BuySell,169,,,DataTrades,169,,
170,iv30,170,2010-09-03 00:00:00,,,,22.55,,,stockpx,170,2010-09-03 00:00:00,,,,24.29,,,HVStrategy,170,734018.0,RSI,170,42.572908950249655,LRSI,170,0.4417206490990346,TSI,170,-4.761316859121266,Broker,170,100016.34999999999,100016.34999999999,BuySell,170,,,BuySell,170,,,DataTrades,170,,
171,iv30,171,2010-09-07 00:00:00,,,,24.28,,,stockpx,171,2010-09-07 00:00:00,,,,23.99,,,HVStrategy,171,734022.0,RSI,171,48.07718876177018,LRSI,171,0.42830857007151235,TSI,171,-4.605196689154437,Broker,171,100016.34999999999,100016.34999999999,BuySell,171,,,BuySell,171,,,DataTrades,171,,
