Id,stockpx,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_1,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_2,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_3,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_4,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_5,len,datetime,open,high,low,close,volume,openinterest,10dORHV,len,datetime,open,high,low,close,volume,openinterest,TestStrategy,len,datetime,RSI_Oversold,len,rsi_os_30,RSI_Overbought,len,rsi_ob_70,LRSI_Oversold,len,lrsi_os_03,LRSI_Overbought,len,lrsi_ob_07,TSI_Oversold,len,tsi_os,TSI_Overbought,len,tsi_ob,AO_Oversold,len,ao_os,AO_Overbought,len,ao_ob,UO_Oversold,len,uo_os_30,UO_Overbought,len,uo_ob_60,CCI_Oversold,len,cci_os,CCI_Overbought,len,cci_ob,WR_Oversold,len,wr_os,WR_Overbought,len,wr_ob,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,stockpx,stockpx_lag_1,stockpx_lag_2,stockpx_lag_3,stockpx_lag_4,stockpx_lag_5,10dORHV
24,stockpx,24,2010-02-05 00:00:00,,15.25,14.92,15.19,20713800.0,,stockpx_lag_1,24,2010-02-05 00:00:00,,,,14.99,,,stockpx_lag_2,24,2010-02-05 00:00:00,,,,15.07,,,stockpx_lag_3,24,2010-02-05 00:00:00,,,,14.8,,,stockpx_lag_4,24,2010-02-05 00:00:00,,,,15.22,,,stockpx_lag_5,24,2010-02-05 00:00:00,,,,15.17,,,10dORHV,24,2010-02-05 00:00:00,,,,31.94,,,TestStrategy,24,733808.0,RSI_Oversold,24,0.0,RSI_Overbought,24,0.0,LRSI_Oversold,24,1.0,LRSI_Overbought,24,0.0,TSI_Oversold,24,0.0,TSI_Overbought,24,1.0,AO_Oversold,24,,AO_Overbought,24,,UO_Oversold,24,,UO_Overbought,24,,CCI_Oversold,24,0.0,CCI_Overbought,24,0.0,WR_Oversold,24,0.0,WR_Overbought,24,0.0,Broker,24,100000.0,100000.0,BuySell,24,,,BuySell,24,,,BuySell,24,,,BuySell,24,,,BuySell,24,,,BuySell,24,,,BuySell,24,,,DataTrades,24,,,,,,,
25,stockpx,25,2010-02-08 00:00:00,,15.47,14.95,14.99,19856400.0,,stockpx_lag_1,25,2010-02-08 00:00:00,,,,15.07,,,stockpx_lag_2,25,2010-02-08 00:00:00,,,,14.8,,,stockpx_lag_3,25,2010-02-08 00:00:00,,,,15.22,,,stockpx_lag_4,25,2010-02-08 00:00:00,,,,15.17,,,stockpx_lag_5,25,2010-02-08 00:00:00,,,,15.41,,,10dORHV,25,2010-02-08 00:00:00,,,,32.73,,,TestStrategy,25,733811.0,RSI_Oversold,25,0.0,RSI_Overbought,25,0.0,LRSI_Oversold,25,1.0,LRSI_Overbought,25,0.0,TSI_Oversold,25,0.0,TSI_Overbought,25,1.0,AO_Oversold,25,,AO_Overbought,25,,UO_Oversold,25,,UO_Overbought,25,,CCI_Oversold,25,0.0,CCI_Overbought,25,0.0,WR_Oversold,25,1.0,WR_Overbought,25,0.0,Broker,25,100000.0,100000.0,BuySell,25,,,BuySell,25,,,BuySell,25,,,BuySell,25,,,BuySell,25,,,BuySell,25,,,BuySell,25,,,DataTrades,25,,,,,,,
26,stockpx,26,2010-02-09 00:00:00,,15.24,14.94,15.07,16716900.0,,stockpx_lag_1,26,2010-02-09 00:00:00,,,,14.8,,,stockpx_lag_2,26,2010-02-09 00:00:00,,,,15.22,,,stockpx_lag_3,26,2010-02-09 00:00:00,,,,15.17,,,stockpx_lag_4,26,2010-02-09 00:00:00,,,,15.41,,,stockpx_lag_5,26,2010-02-09 00:00:00,,,,15.44,,,10dORHV,26,2010-02-09 00:00:00,,,,32.55,,,TestStrategy,26,733812.0,RSI_Oversold,26,0.0,RSI_Overbought,26,0.0,LRSI_Oversold,26,1.0,LRSI_Overbought,26,0.0,TSI_Oversold,26,0.0,TSI_Overbought,26,1.0,AO_Oversold,26,,AO_Overbought,26,,UO_Oversold,26,,UO_Overbought,26,,CCI_Oversold,26,0.0,CCI_Overbought,26,0.0,WR_Oversold,26,1.0,WR_Overbought,26,0.0,Broker,26,100000.0,100000.0,BuySell,26,,,BuySell,26,,,BuySell,26,,,BuySell,26,,,BuySell,26,,,BuySell,26,,,BuySell,26,,,DataTrades,26,,,,,,,
27,stockpx,27,2010-02-10 00:00:00,,15.02,14.48,14.8,36518100.0,,stockpx_lag_1,27,2010-02-10 00:00:00,,,,15.22,,,stockpx_lag_2,27,2010-02-10 00:00:00,,,,15.17,,,stockpx_lag_3,27,2010-02-10 00:00:00,,,,15.41,,,stockpx_lag_4,27,2010-02-10 00:00:00,,,,15.44,,,stockpx_lag_5,27,2010-02-10 00:00:00,,,,15.54,,,10dORHV,27,2010-02-10 00:00:00,,,,34.13,,,TestStrategy,27,733813.0,RSI_Oversold,27,1.0,RSI_Overbought,27,0.0,LRSI_Oversold,27,1.0,LRSI_Overbought,27,0.0,TSI_Oversold,27,0.0,TSI_Overbought,27,1.0,AO_Oversold,27,,AO_Overbought,27,,UO_Oversold,27,,UO_Overbought,27,,CCI_Oversold,27,1.0,CCI_Overbought,27,0.0,WR_Oversold,27,1.0,WR_Overbought,27,0.0,Broker,27,100000.0,100000.0,BuySell,27,,,BuySell,27,,,BuySell,27,,,BuySell,27,,,BuySell,27,,,BuySell,27,,,BuySell,27,,,DataTrades,27,,,,,,,
28,stockpx,28,2010-02-11 00:00:00,,15.25,14.77,15.22,24509500.0,,stockpx_lag_1,28,2010-02-11 00:00:00,,,,15.17,,,stockpx_lag_2,28,2010-02-11 00:00:00,,,,15.41,,,stockpx_lag_3,28,2010-02-11 00:00:00,,,,15.44,,,stockpx_lag_4,28,2010-02-11 00:00:00,,,,15.54,,,stockpx_lag_5,28,2010-02-11 00:00:00,,,,15.58,,,10dORHV,28,2010-02-11 00:00:00,,,,34.78,,,TestStrategy,28,733814.0,RSI_Oversold,28,0.0,RSI_Overbought,28,0.0,LRSI_Oversold,28,1.0,LRSI_Overbought,28,0.0,TSI_Oversold,28,0.0,TSI_Overbought,28,1.0,AO_Oversold,28,,AO_Overbought,28,,UO_Oversold,28,,UO_Overbought,28,,CCI_Oversold,28,0.0,CCI_Overbought,28,0.0,WR_Oversold,28,0.0,WR_Overbought,28,1.0,Broker,28,100000.0,100000.0,BuySell,28,,,BuySell,28,,,BuySell,28,,,BuySell,28,,,BuySell,28,,,BuySell,28,,,BuySell,28,,,DataTrades,28,,,,,,,
29,stockpx,29,2010-02-12 00:00:00,,15.19,14.85,15.17,18926400.0,,stockpx_lag_1,29,2010-02-12 00:00:00,,,,15.41,,,stockpx_lag_2,29,2010-02-12 00:00:00,,,,15.44,,,stockpx_lag_3,29,2010-02-12 00:00:00,,,,15.54,,,stockpx_lag_4,29,2010-02-12 00:00:00,,,,15.58,,,stockpx_lag_5,29,2010-02-12 00:00:00,,,,15.49,,,10dORHV,29,2010-02-12 00:00:00,,,,34.05,,,TestStrategy,29,733815.0,RSI_Oversold,29,0.0,RSI_Overbought,29,0.0,LRSI_Oversold,29,1.0,LRSI_Overbought,29,0.0,TSI_Oversold,29,0.0,TSI_Overbought,29,1.0,AO_Oversold,29,,AO_Overbought,29,,UO_Oversold,29,0.0,UO_Overbought,29,0.0,CCI_Oversold,29,0.0,CCI_Overbought,29,0.0,WR_Oversold,29,0.0,WR_Overbought,29,0.0,Broker,29,100000.0,100000.0,BuySell,29,,,BuySell,29,,,BuySell,29,,,BuySell,29,,,BuySell,29,,,BuySell,29,,,BuySell,29,,,DataTrades,29,,,,,,,
30,stockpx,30,2010-02-16 00:00:00,,15.48,15.18,15.41,21447200.0,,stockpx_lag_1,30,2010-02-16 00:00:00,,,,15.44,,,stockpx_lag_2,30,2010-02-16 00:00:00,,,,15.54,,,stockpx_lag_3,30,2010-02-16 00:00:00,,,,15.58,,,stockpx_lag_4,30,2010-02-16 00:00:00,,,,15.49,,,stockpx_lag_5,30,2010-02-16 00:00:00,,,,15.38,,,10dORHV,30,2010-02-16 00:00:00,,,,33.78,,,TestStrategy,30,733819.0,RSI_Oversold,30,0.0,RSI_Overbought,30,0.0,LRSI_Oversold,30,0.0,LRSI_Overbought,30,0.0,TSI_Oversold,30,1.0,TSI_Overbought,30,0.0,AO_Oversold,30,,AO_Overbought,30,,UO_Oversold,30,0.0,UO_Overbought,30,0.0,CCI_Oversold,30,0.0,CCI_Overbought,30,1.0,WR_Oversold,30,0.0,WR_Overbought,30,1.0,Broker,30,100000.0,100000.0,BuySell,30,,,BuySell,30,,,BuySell,30,,,BuySell,30,,,BuySell,30,,,BuySell,30,,,BuySell,30,,,DataTrades,30,,,,,,,
31,stockpx,31,2010-02-17 00:00:00,,15.52,15.32,15.44,12731900.0,,stockpx_lag_1,31,2010-02-17 00:00:00,,,,15.54,,,stockpx_lag_2,31,2010-02-17 00:00:00,,,,15.58,,,stockpx_lag_3,31,2010-02-17 00:00:00,,,,15.49,,,stockpx_lag_4,31,2010-02-17 00:00:00,,,,15.38,,,stockpx_lag_5,31,2010-02-17 00:00:00,,,,15.59,,,10dORHV,31,2010-02-17 00:00:00,,,,33.16,,,TestStrategy,31,733820.0,RSI_Oversold,31,0.0,RSI_Overbought,31,0.0,LRSI_Oversold,31,0.0,LRSI_Overbought,31,0.0,TSI_Oversold,31,1.0,TSI_Overbought,31,0.0,AO_Oversold,31,,AO_Overbought,31,,UO_Oversold,31,0.0,UO_Overbought,31,0.0,CCI_Oversold,31,0.0,CCI_Overbought,31,1.0,WR_Oversold,31,0.0,WR_Overbought,31,1.0,Broker,31,100000.0,100000.0,BuySell,31,,,BuySell,31,,,BuySell,31,,,BuySell,31,,,BuySell,31,,,BuySell,31,,,BuySell,31,,,DataTrades,31,,,,,,,
32,stockpx,32,2010-02-18 00:00:00,,15.6,15.32,15.54,13700100.0,,stockpx_lag_1,32,2010-02-18 00:00:00,,,,15.58,,,stockpx_lag_2,32,2010-02-18 00:00:00,,,,15.49,,,stockpx_lag_3,32,2010-02-18 00:00:00,,,,15.38,,,stockpx_lag_4,32,2010-02-18 00:00:00,,,,15.59,,,stockpx_lag_5,32,2010-02-18 00:00:00,,,,15.24,,,10dORHV,32,2010-02-18 00:00:00,,,,32.8,,,TestStrategy,32,733821.0,RSI_Oversold,32,0.0,RSI_Overbought,32,0.0,LRSI_Oversold,32,0.0,LRSI_Overbought,32,1.0,TSI_Oversold,32,1.0,TSI_Overbought,32,0.0,AO_Oversold,32,,AO_Overbought,32,,UO_Oversold,32,0.0,UO_Overbought,32,1.0,CCI_Oversold,32,0.0,CCI_Overbought,32,1.0,WR_Oversold,32,0.0,WR_Overbought,32,1.0,Broker,32,100000.0,100000.0,BuySell,32,,,BuySell,32,,,BuySell,32,,,BuySell,32,,,BuySell,32,,,BuySell,32,,,BuySell,32,,,DataTrades,32,,,,,,,
33,stockpx,33,2010-02-19 00:00:00,,15.71,15.33,15.58,15407900.0,,stockpx_lag_1,33,2010-02-19 00:00:00,,,,15.49,,,stockpx_lag_2,33,2010-02-19 00:00:00,,,,15.38,,,stockpx_lag_3,33,2010-02-19 00:00:00,,,,15.59,,,stockpx_lag_4,33,2010-02-19 00:00:00,,,,15.24,,,stockpx_lag_5,33,2010-02-19 00:00:00,,,,15.31,,,10dORHV,33,2010-02-19 00:00:00,,,,30.26,,,TestStrategy,33,733822.0,RSI_Oversold,33,0.0,RSI_Overbought,33,0.0,LRSI_Oversold,33,0.0,LRSI_Overbought,33,1.0,TSI_Oversold,33,1.0,TSI_Overbought,33,0.0,AO_Oversold,33,,AO_Overbought,33,,UO_Oversold,33,0.0,UO_Overbought,33,1.0,CCI_Oversold,33,0.0,CCI_Overbought,33,0.0,WR_Oversold,33,0.0,WR_Overbought,33,1.0,Broker,33,100000.0,100000.0,BuySell,33,,,BuySell,33,,,BuySell,33,,,BuySell,33,,,BuySell,33,,,BuySell,33,,,BuySell,33,,,DataTrades,33,,,,,,,
34,stockpx,34,2010-02-22 00:00:00,,15.68,15.44,15.49,10463500.0,,stockpx_lag_1,34,2010-02-22 00:00:00,,,,15.38,,,stockpx_lag_2,34,2010-02-22 00:00:00,,,,15.59,,,stockpx_lag_3,34,2010-02-22 00:00:00,,,,15.24,,,stockpx_lag_4,34,2010-02-22 00:00:00,,,,15.31,,,stockpx_lag_5,34,2010-02-22 00:00:00,,,,15.79,,,10dORHV,34,2010-02-22 00:00:00,,,,28.33,,,TestStrategy,34,733825.0,RSI_Oversold,34,0.0,RSI_Overbought,34,0.0,LRSI_Oversold,34,0.0,LRSI_Overbought,34,1.0,TSI_Oversold,34,1.0,TSI_Overbought,34,0.0,AO_Oversold,34,0.0,AO_Overbought,34,1.0,UO_Oversold,34,0.0,UO_Overbought,34,1.0,CCI_Oversold,34,0.0,CCI_Overbought,34,0.0,WR_Oversold,34,0.0,WR_Overbought,34,1.0,Broker,34,100000.0,100000.0,BuySell,34,,,BuySell,34,,,BuySell,34,,,BuySell,34,,,BuySell,34,,,BuySell,34,,,BuySell,34,,,DataTrades,34,,,,,,,
35,stockpx,35,2010-02-23 00:00:00,,15.51,15.14,15.38,18346700.0,,stockpx_lag_1,35,2010-02-23 00:00:00,,,,15.59,,,stockpx_lag_2,35,2010-02-23 00:00:00,,,,15.24,,,stockpx_lag_3,35,2010-02-23 00:00:00,,,,15.31,,,stockpx_lag_4,35,2010-02-23 00:00:00,,,,15.79,,,stockpx_lag_5,35,2010-02-23 00:00:00,,,,15.73,,,10dORHV,35,2010-02-23 00:00:00,,,,26.21,,,TestStrategy,35,733826.0,RSI_Oversold,35,0.0,RSI_Overbought,35,0.0,LRSI_Oversold,35,0.0,LRSI_Overbought,35,1.0,TSI_Oversold,35,1.0,TSI_Overbought,35,0.0,AO_Oversold,35,0.0,AO_Overbought,35,1.0,UO_Oversold,35,0.0,UO_Overbought,35,1.0,CCI_Oversold,35,0.0,CCI_Overbought,35,0.0,WR_Oversold,35,0.0,WR_Overbought,35,0.0,Broker,35,99984.62,100000.0,BuySell,35,15.38,,BuySell,35,,,BuySell,35,,,BuySell,35,,,BuySell,35,,,BuySell,35,,,BuySell,35,,,DataTrades,35,,,,,,,
36,stockpx,36,2010-02-24 00:00:00,,15.71,15.33,15.59,19284200.0,,stockpx_lag_1,36,2010-02-24 00:00:00,,,,15.24,,,stockpx_lag_2,36,2010-02-24 00:00:00,,,,15.31,,,stockpx_lag_3,36,2010-02-24 00:00:00,,,,15.79,,,stockpx_lag_4,36,2010-02-24 00:00:00,,,,15.73,,,stockpx_lag_5,36,2010-02-24 00:00:00,,,,15.57,,,10dORHV,36,2010-02-24 00:00:00,,,,25.4,,,TestStrategy,36,733827.0,RSI_Oversold,36,0.0,RSI_Overbought,36,0.0,LRSI_Oversold,36,0.0,LRSI_Overbought,36,1.0,TSI_Oversold,36,1.0,TSI_Overbought,36,0.0,AO_Oversold,36,0.0,AO_Overbought,36,1.0,UO_Oversold,36,0.0,UO_Overbought,36,0.0,CCI_Oversold,36,0.0,CCI_Overbought,36,0.0,WR_Oversold,36,0.0,WR_Overbought,36,1.0,Broker,36,99984.62,100000.20999999999,BuySell,36,,,BuySell,36,,,BuySell,36,,,BuySell,36,,,BuySell,36,,,BuySell,36,,,BuySell,36,,,DataTrades,36,,,,,,,
37,stockpx,37,2010-02-25 00:00:00,,15.35,15.13,15.24,20126900.0,,stockpx_lag_1,37,2010-02-25 00:00:00,,,,15.31,,,stockpx_lag_2,37,2010-02-25 00:00:00,,,,15.79,,,stockpx_lag_3,37,2010-02-25 00:00:00,,,,15.73,,,stockpx_lag_4,37,2010-02-25 00:00:00,,,,15.57,,,stockpx_lag_5,37,2010-02-25 00:00:00,,,,15.81,,,10dORHV,37,2010-02-25 00:00:00,,,,21.1,,,TestStrategy,37,733828.0,RSI_Oversold,37,0.0,RSI_Overbought,37,0.0,LRSI_Oversold,37,0.0,LRSI_Overbought,37,0.0,TSI_Oversold,37,0.0,TSI_Overbought,37,1.0,AO_Oversold,37,0.0,AO_Overbought,37,1.0,UO_Oversold,37,0.0,UO_Overbought,37,0.0,CCI_Oversold,37,1.0,CCI_Overbought,37,0.0,WR_Oversold,37,1.0,WR_Overbought,37,0.0,Broker,37,99984.62,99999.86,BuySell,37,,,BuySell,37,,,BuySell,37,,,BuySell,37,,,BuySell,37,,,BuySell,37,,,BuySell,37,,,DataTrades,37,,,,,,,
38,stockpx,38,2010-02-26 00:00:00,,15.41,15.16,15.31,14975600.0,,stockpx_lag_1,38,2010-02-26 00:00:00,,,,15.79,,,stockpx_lag_2,38,2010-02-26 00:00:00,,,,15.73,,,stockpx_lag_3,38,2010-02-26 00:00:00,,,,15.57,,,stockpx_lag_4,38,2010-02-26 00:00:00,,,,15.81,,,stockpx_lag_5,38,2010-02-26 00:00:00,,,,16.059998999999998,,,10dORHV,38,2010-02-26 00:00:00,,,,16.06,,,TestStrategy,38,733829.0,RSI_Oversold,38,0.0,RSI_Overbought,38,0.0,LRSI_Oversold,38,0.0,LRSI_Overbought,38,0.0,TSI_Oversold,38,0.0,TSI_Overbought,38,1.0,AO_Oversold,38,0.0,AO_Overbought,38,1.0,UO_Oversold,38,0.0,UO_Overbought,38,0.0,CCI_Oversold,38,0.0,CCI_Overbought,38,0.0,WR_Oversold,38,0.0,WR_Overbought,38,0.0,Broker,38,99984.62,99999.93,BuySell,38,,,BuySell,38,,,BuySell,38,,,BuySell,38,,,BuySell,38,,,BuySell,38,,,BuySell,38,,,DataTrades,38,,,,,,,
39,stockpx,39,2010-03-01 00:00:00,,15.83,15.4,15.79,17238000.0,,stockpx_lag_1,39,2010-03-01 00:00:00,,,,15.73,,,stockpx_lag_2,39,2010-03-01 00:00:00,,,,15.57,,,stockpx_lag_3,39,2010-03-01 00:00:00,,,,15.81,,,stockpx_lag_4,39,2010-03-01 00:00:00,,,,16.059998999999998,,,stockpx_lag_5,39,2010-03-01 00:00:00,,,,16.52,,,10dORHV,39,2010-03-01 00:00:00,,,,18.29,,,TestStrategy,39,733832.0,RSI_Oversold,39,0.0,RSI_Overbought,39,0.0,LRSI_Oversold,39,0.0,LRSI_Overbought,39,0.0,TSI_Oversold,39,1.0,TSI_Overbought,39,0.0,AO_Oversold,39,0.0,AO_Overbought,39,1.0,UO_Oversold,39,0.0,UO_Overbought,39,0.0,CCI_Oversold,39,0.0,CCI_Overbought,39,1.0,WR_Oversold,39,0.0,WR_Overbought,39,1.0,Broker,39,100000.40999999999,100000.40999999999,BuySell,39,,15.79,BuySell,39,,,BuySell,39,,,BuySell,39,,,BuySell,39,,,BuySell,39,,,BuySell,39,,,DataTrades,39,0.40999999999999837,,,,,,
40,stockpx,40,2010-03-02 00:00:00,,15.96,15.67,15.73,20101800.0,,stockpx_lag_1,40,2010-03-02 00:00:00,,,,15.57,,,stockpx_lag_2,40,2010-03-02 00:00:00,,,,15.81,,,stockpx_lag_3,40,2010-03-02 00:00:00,,,,16.059998999999998,,,stockpx_lag_4,40,2010-03-02 00:00:00,,,,16.52,,,stockpx_lag_5,40,2010-03-02 00:00:00,,,,16.530001000000002,,,10dORHV,40,2010-03-02 00:00:00,,,,18.26,,,TestStrategy,40,733833.0,RSI_Oversold,40,0.0,RSI_Overbought,40,0.0,LRSI_Oversold,40,0.0,LRSI_Overbought,40,0.0,TSI_Oversold,40,1.0,TSI_Overbought,40,0.0,AO_Oversold,40,0.0,AO_Overbought,40,1.0,UO_Oversold,40,0.0,UO_Overbought,40,0.0,CCI_Oversold,40,0.0,CCI_Overbought,40,1.0,WR_Oversold,40,0.0,WR_Overbought,40,1.0,Broker,40,100000.40999999999,100000.40999999999,BuySell,40,,,BuySell,40,,,BuySell,40,,,BuySell,40,,,BuySell,40,,,BuySell,40,,,BuySell,40,,,DataTrades,40,,,,,,,
41,stockpx,41,2010-03-03 00:00:00,,15.85,15.55,15.57,20613800.0,,stockpx_lag_1,41,2010-03-03 00:00:00,,,,15.81,,,stockpx_lag_2,41,2010-03-03 00:00:00,,,,16.059998999999998,,,stockpx_lag_3,41,2010-03-03 00:00:00,,,,16.52,,,stockpx_lag_4,41,2010-03-03 00:00:00,,,,16.530001000000002,,,stockpx_lag_5,41,2010-03-03 00:00:00,,,,16.790001,,,10dORHV,41,2010-03-03 00:00:00,,,,19.28,,,TestStrategy,41,733834.0,RSI_Oversold,41,0.0,RSI_Overbought,41,0.0,LRSI_Oversold,41,0.0,LRSI_Overbought,41,0.0,TSI_Oversold,41,1.0,TSI_Overbought,41,0.0,AO_Oversold,41,0.0,AO_Overbought,41,1.0,UO_Oversold,41,0.0,UO_Overbought,41,0.0,CCI_Oversold,41,0.0,CCI_Overbought,41,0.0,WR_Oversold,41,0.0,WR_Overbought,41,0.0,Broker,41,100000.40999999999,100000.40999999999,BuySell,41,,,BuySell,41,,,BuySell,41,,,BuySell,41,,,BuySell,41,,,BuySell,41,,,BuySell,41,,,DataTrades,41,,,,,,,
42,stockpx,42,2010-03-04 00:00:00,,15.85,15.52,15.81,22906000.0,,stockpx_lag_1,42,2010-03-04 00:00:00,,,,16.059998999999998,,,stockpx_lag_2,42,2010-03-04 00:00:00,,,,16.52,,,stockpx_lag_3,42,2010-03-04 00:00:00,,,,16.530001000000002,,,stockpx_lag_4,42,2010-03-04 00:00:00,,,,16.790001,,,stockpx_lag_5,42,2010-03-04 00:00:00,,,,16.530001000000002,,,10dORHV,42,2010-03-04 00:00:00,,,,20.43,,,TestStrategy,42,733835.0,RSI_Oversold,42,0.0,RSI_Overbought,42,0.0,LRSI_Oversold,42,0.0,LRSI_Overbought,42,1.0,TSI_Oversold,42,1.0,TSI_Overbought,42,0.0,AO_Oversold,42,0.0,AO_Overbought,42,1.0,UO_Oversold,42,0.0,UO_Overbought,42,0.0,CCI_Oversold,42,0.0,CCI_Overbought,42,0.0,WR_Oversold,42,0.0,WR_Overbought,42,1.0,Broker,42,100000.40999999999,100000.40999999999,BuySell,42,,,BuySell,42,,,BuySell,42,,,BuySell,42,,,BuySell,42,,,BuySell,42,,,BuySell,42,,,DataTrades,42,,,,,,,
43,stockpx,43,2010-03-05 00:00:00,,16.379998999999998,15.89,16.059998999999998,21415000.0,,stockpx_lag_1,43,2010-03-05 00:00:00,,,,16.52,,,stockpx_lag_2,43,2010-03-05 00:00:00,,,,16.530001000000002,,,stockpx_lag_3,43,2010-03-05 00:00:00,,,,16.790001,,,stockpx_lag_4,43,2010-03-05 00:00:00,,,,16.530001000000002,,,stockpx_lag_5,43,2010-03-05 00:00:00,,,,16.32,,,10dORHV,43,2010-03-05 00:00:00,,,,21.07,,,TestStrategy,43,733836.0,RSI_Oversold,43,0.0,RSI_Overbought,43,1.0,LRSI_Oversold,43,0.0,LRSI_Overbought,43,1.0,TSI_Oversold,43,1.0,TSI_Overbought,43,0.0,AO_Oversold,43,1.0,AO_Overbought,43,0.0,UO_Oversold,43,0.0,UO_Overbought,43,0.0,CCI_Oversold,43,0.0,CCI_Overbought,43,1.0,WR_Oversold,43,0.0,WR_Overbought,43,1.0,Broker,43,100000.40999999999,100000.40999999999,BuySell,43,,,BuySell,43,,,BuySell,43,,,BuySell,43,,,BuySell,43,,,BuySell,43,,,BuySell,43,,,DataTrades,43,,,,,,,
44,stockpx,44,2010-03-08 00:00:00,,16.610001,16.299999,16.52,30554000.0,,stockpx_lag_1,44,2010-03-08 00:00:00,,,,16.530001000000002,,,stockpx_lag_2,44,2010-03-08 00:00:00,,,,16.790001,,,stockpx_lag_3,44,2010-03-08 00:00:00,,,,16.530001000000002,,,stockpx_lag_4,44,2010-03-08 00:00:00,,,,16.32,,,stockpx_lag_5,44,2010-03-08 00:00:00,,,,16.459999,,,10dORHV,44,2010-03-08 00:00:00,,,,24.35,,,TestStrategy,44,733839.0,RSI_Oversold,44,0.0,RSI_Overbought,44,1.0,LRSI_Oversold,44,0.0,LRSI_Overbought,44,1.0,TSI_Oversold,44,1.0,TSI_Overbought,44,0.0,AO_Oversold,44,1.0,AO_Overbought,44,0.0,UO_Oversold,44,0.0,UO_Overbought,44,0.0,CCI_Oversold,44,0.0,CCI_Overbought,44,1.0,WR_Oversold,44,0.0,WR_Overbought,44,1.0,Broker,44,100000.40999999999,100000.40999999999,BuySell,44,,,BuySell,44,,,BuySell,44,,,BuySell,44,,,BuySell,44,,,BuySell,44,,,BuySell,44,,,DataTrades,44,,,,,,,
45,stockpx,45,2010-03-09 00:00:00,,16.719998999999998,16.4,16.530001000000002,20755200.0,,stockpx_lag_1,45,2010-03-09 00:00:00,,,,16.790001,,,stockpx_lag_2,45,2010-03-09 00:00:00,,,,16.530001000000002,,,stockpx_lag_3,45,2010-03-09 00:00:00,,,,16.32,,,stockpx_lag_4,45,2010-03-09 00:00:00,,,,16.459999,,,stockpx_lag_5,45,2010-03-09 00:00:00,,,,16.360001,,,10dORHV,45,2010-03-09 00:00:00,,,,24.49,,,TestStrategy,45,733840.0,RSI_Oversold,45,0.0,RSI_Overbought,45,1.0,LRSI_Oversold,45,0.0,LRSI_Overbought,45,1.0,TSI_Oversold,45,1.0,TSI_Overbought,45,0.0,AO_Oversold,45,1.0,AO_Overbought,45,0.0,UO_Oversold,45,0.0,UO_Overbought,45,0.0,CCI_Oversold,45,0.0,CCI_Overbought,45,1.0,WR_Oversold,45,0.0,WR_Overbought,45,1.0,Broker,45,100000.40999999999,100000.40999999999,BuySell,45,,,BuySell,45,,,BuySell,45,,,BuySell,45,,,BuySell,45,,,BuySell,45,,,BuySell,45,,,DataTrades,45,,,,,,,
46,stockpx,46,2010-03-10 00:00:00,,16.940001000000002,16.51,16.790001,33088600.0,,stockpx_lag_1,46,2010-03-10 00:00:00,,,,16.530001000000002,,,stockpx_lag_2,46,2010-03-10 00:00:00,,,,16.32,,,stockpx_lag_3,46,2010-03-10 00:00:00,,,,16.459999,,,stockpx_lag_4,46,2010-03-10 00:00:00,,,,16.360001,,,stockpx_lag_5,46,2010-03-10 00:00:00,,,,16.5,,,10dORHV,46,2010-03-10 00:00:00,,,,24.99,,,TestStrategy,46,733841.0,RSI_Oversold,46,0.0,RSI_Overbought,46,1.0,LRSI_Oversold,46,0.0,LRSI_Overbought,46,1.0,TSI_Oversold,46,1.0,TSI_Overbought,46,0.0,AO_Oversold,46,1.0,AO_Overbought,46,0.0,UO_Oversold,46,0.0,UO_Overbought,46,0.0,CCI_Oversold,46,0.0,CCI_Overbought,46,1.0,WR_Oversold,46,0.0,WR_Overbought,46,1.0,Broker,46,100000.40999999999,100000.40999999999,BuySell,46,,,BuySell,46,,,BuySell,46,,,BuySell,46,,,BuySell,46,,,BuySell,46,,,BuySell,46,,,DataTrades,46,,,,,,,
