Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,Bollinger_Breakout,len,breakout,Bollinger_Breakdown,len,breakdown,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
89,10dORHV,89,2010-05-11 00:00:00,,,,43.82,,,stockpx,89,2010-05-11 00:00:00,,,,256.65,,,HVStrategy,89,733903.0,Bollinger_Breakout,89,0.0,Bollinger_Breakdown,89,0.0,Broker,89,99997.3,99997.3,BuySell,89,,,BuySell,89,,,DataTrades,89,,
90,10dORHV,90,2010-05-12 00:00:00,,,,43.64,,,stockpx,90,2010-05-12 00:00:00,,,,261.77,,,HVStrategy,90,733904.0,Bollinger_Breakout,90,0.0,Bollinger_Breakdown,90,0.0,Broker,90,99997.3,99997.3,BuySell,90,,,BuySell,90,,,DataTrades,90,,
91,10dORHV,91,2010-05-13 00:00:00,,,,43.77,,,stockpx,91,2010-05-13 00:00:00,,,,258.7,,,HVStrategy,91,733905.0,Bollinger_Breakout,91,0.0,Bollinger_Breakdown,91,0.0,Broker,91,99997.3,99997.3,BuySell,91,,,BuySell,91,,,DataTrades,91,,
92,10dORHV,92,2010-05-14 00:00:00,,,,44.08,,,stockpx,92,2010-05-14 00:00:00,,,,253.87,,,HVStrategy,92,733906.0,Bollinger_Breakout,92,0.0,Bollinger_Breakdown,92,0.0,Broker,92,99997.3,99997.3,BuySell,92,,,BuySell,92,,,DataTrades,92,,
93,10dORHV,93,2010-05-17 00:00:00,,,,45.48,,,stockpx,93,2010-05-17 00:00:00,,,,253.89,,,HVStrategy,93,733909.0,Bollinger_Breakout,93,0.0,Bollinger_Breakdown,93,0.0,Broker,93,99997.3,99997.3,BuySell,93,,,BuySell,93,,,DataTrades,93,,
94,10dORHV,94,2010-05-18 00:00:00,,,,46.2,,,stockpx,94,2010-05-18 00:00:00,,,,252.12,,,HVStrategy,94,733910.0,Bollinger_Breakout,94,0.0,Bollinger_Breakdown,94,0.0,Broker,94,99997.3,99997.3,BuySell,94,,,BuySell,94,,,DataTrades,94,,
95,10dORHV,95,2010-05-19 00:00:00,,,,42.35,,,stockpx,95,2010-05-19 00:00:00,,,,248.25,,,HVStrategy,95,733911.0,Bollinger_Breakout,95,0.0,Bollinger_Breakdown,95,0.0,Broker,95,99997.3,99997.3,BuySell,95,,,BuySell,95,,,DataTrades,95,,
96,10dORHV,96,2010-05-20 00:00:00,,,,39.72,,,stockpx,96,2010-05-20 00:00:00,,,,237.73,,,HVStrategy,96,733912.0,Bollinger_Breakout,96,0.0,Bollinger_Breakdown,96,1.0,Broker,96,99997.3,99997.3,BuySell,96,,,BuySell,96,,,DataTrades,96,,
97,10dORHV,97,2010-05-21 00:00:00,,,,39.52,,,stockpx,97,2010-05-21 00:00:00,,,,240.61,,,HVStrategy,97,733913.0,Bollinger_Breakout,97,0.0,Bollinger_Breakdown,97,0.0,Broker,97,99997.3,99997.3,BuySell,97,,,BuySell,97,,,DataTrades,97,,
98,10dORHV,98,2010-05-24 00:00:00,,,,48.53,,,stockpx,98,2010-05-24 00:00:00,,,,248.44,,,HVStrategy,98,733916.0,Bollinger_Breakout,98,0.0,Bollinger_Breakdown,98,0.0,Broker,98,99997.3,99997.3,BuySell,98,,,BuySell,98,,,DataTrades,98,,
99,10dORHV,99,2010-05-25 00:00:00,,,,50.5,,,stockpx,99,2010-05-25 00:00:00,,,,245.11,,,HVStrategy,99,733917.0,Bollinger_Breakout,99,0.0,Bollinger_Breakdown,99,0.0,Broker,99,99997.3,99997.3,BuySell,99,,,BuySell,99,,,DataTrades,99,,
100,10dORHV,100,2010-05-26 00:00:00,,,,51.99,,,stockpx,100,2010-05-26 00:00:00,,,,244.48,,,HVStrategy,100,733918.0,Bollinger_Breakout,100,0.0,Bollinger_Breakdown,100,0.0,Broker,100,99997.3,99997.3,BuySell,100,,,BuySell,100,,,DataTrades,100,,
101,10dORHV,101,2010-05-27 00:00:00,,,,51.3,,,stockpx,101,2010-05-27 00:00:00,,,,252.61,,,HVStrategy,101,733919.0,Bollinger_Breakout,101,0.0,Bollinger_Breakdown,101,0.0,Broker,101,99997.3,99997.3,BuySell,101,,,BuySell,101,,,DataTrades,101,,
102,10dORHV,102,2010-05-28 00:00:00,,,,51.62,,,stockpx,102,2010-05-28 00:00:00,,,,258.52,,,HVStrategy,102,733920.0,Bollinger_Breakout,102,0.0,Bollinger_Breakdown,102,0.0,Broker,102,99997.3,99997.3,BuySell,102,,,BuySell,102,,,DataTrades,102,,
103,10dORHV,103,2010-06-01 00:00:00,,,,50.4,,,stockpx,103,2010-06-01 00:00:00,,,,264.83,,,HVStrategy,103,733924.0,Bollinger_Breakout,103,0.0,Bollinger_Breakdown,103,0.0,Broker,103,99997.3,99997.3,BuySell,103,,,BuySell,103,,,DataTrades,103,,
104,10dORHV,104,2010-06-02 00:00:00,,,,50.41,,,stockpx,104,2010-06-02 00:00:00,,,,263.1,,,HVStrategy,104,733925.0,Bollinger_Breakout,104,0.0,Bollinger_Breakdown,104,0.0,Broker,104,99997.3,99997.3,BuySell,104,,,BuySell,104,,,DataTrades,104,,
105,10dORHV,105,2010-06-03 00:00:00,,,,50.11,,,stockpx,105,2010-06-03 00:00:00,,,,262.76,,,HVStrategy,105,733926.0,Bollinger_Breakout,105,0.0,Bollinger_Breakdown,105,0.0,Broker,105,99997.3,99997.3,BuySell,105,,,BuySell,105,,,DataTrades,105,,
106,10dORHV,106,2010-06-04 00:00:00,,,,50.55,,,stockpx,106,2010-06-04 00:00:00,,,,255.69,,,HVStrategy,106,733927.0,Bollinger_Breakout,106,0.0,Bollinger_Breakdown,106,0.0,Broker,106,99997.3,99997.3,BuySell,106,,,BuySell,106,,,DataTrades,106,,
107,10dORHV,107,2010-06-07 00:00:00,,,,47.52,,,stockpx,107,2010-06-07 00:00:00,,,,251.43,,,HVStrategy,107,733930.0,Bollinger_Breakout,107,0.0,Bollinger_Breakdown,107,0.0,Broker,107,99997.3,99997.3,BuySell,107,,,BuySell,107,,,DataTrades,107,,
108,10dORHV,108,2010-06-08 00:00:00,,,,36.59,,,stockpx,108,2010-06-08 00:00:00,,,,249.06,,,HVStrategy,108,733931.0,Bollinger_Breakout,108,0.0,Bollinger_Breakdown,108,0.0,Broker,108,99997.3,99997.3,BuySell,108,,,BuySell,108,,,DataTrades,108,,
109,10dORHV,109,2010-06-09 00:00:00,,,,33.85,,,stockpx,109,2010-06-09 00:00:00,,,,242.59,,,HVStrategy,109,733932.0,Bollinger_Breakout,109,0.0,Bollinger_Breakdown,109,0.0,Broker,109,99997.3,99997.3,BuySell,109,,,BuySell,109,,,DataTrades,109,,
110,10dORHV,110,2010-06-10 00:00:00,,,,32.67,,,stockpx,110,2010-06-10 00:00:00,,,,250.6,,,HVStrategy,110,733933.0,Bollinger_Breakout,110,0.0,Bollinger_Breakdown,110,0.0,Broker,110,99997.3,99997.3,BuySell,110,,,BuySell,110,,,DataTrades,110,,
111,10dORHV,111,2010-06-11 00:00:00,,,,34.3,,,stockpx,111,2010-06-11 00:00:00,,,,253.41,,,HVStrategy,111,733934.0,Bollinger_Breakout,111,0.0,Bollinger_Breakdown,111,0.0,Broker,111,99997.3,99997.3,BuySell,111,,,BuySell,111,,,DataTrades,111,,
112,10dORHV,112,2010-06-14 00:00:00,,,,33.99,,,stockpx,112,2010-06-14 00:00:00,,,,254.76,,,HVStrategy,112,733937.0,Bollinger_Breakout,112,0.0,Bollinger_Breakdown,112,0.0,Broker,112,99997.3,99997.3,BuySell,112,,,BuySell,112,,,DataTrades,112,,
113,10dORHV,113,2010-06-15 00:00:00,,,,34.0,,,stockpx,113,2010-06-15 00:00:00,,,,259.7,,,HVStrategy,113,733938.0,Bollinger_Breakout,113,0.0,Bollinger_Breakdown,113,0.0,Broker,113,99997.3,99997.3,BuySell,113,,,BuySell,113,,,DataTrades,113,,
114,10dORHV,114,2010-06-16 00:00:00,,,,32.84,,,stockpx,114,2010-06-16 00:00:00,,,,266.88,,,HVStrategy,114,733939.0,Bollinger_Breakout,114,0.0,Bollinger_Breakdown,114,0.0,Broker,114,99997.3,99997.3,BuySell,114,,,BuySell,114,,,DataTrades,114,,
115,10dORHV,115,2010-06-17 00:00:00,,,,33.15,,,stockpx,115,2010-06-17 00:00:00,,,,271.72,,,HVStrategy,115,733940.0,Bollinger_Breakout,115,0.0,Bollinger_Breakdown,115,0.0,Broker,115,99997.3,99997.3,BuySell,115,,,BuySell,115,,,DataTrades,115,,
116,10dORHV,116,2010-06-18 00:00:00,,,,29.06,,,stockpx,116,2010-06-18 00:00:00,,,,274.04,,,HVStrategy,116,733941.0,Bollinger_Breakout,116,0.0,Bollinger_Breakdown,116,0.0,Broker,116,99997.3,99997.3,BuySell,116,,,BuySell,116,,,DataTrades,116,,
117,10dORHV,117,2010-06-21 00:00:00,,,,30.13,,,stockpx,117,2010-06-21 00:00:00,,,,269.98,,,HVStrategy,117,733944.0,Bollinger_Breakout,117,0.0,Bollinger_Breakdown,117,0.0,Broker,117,99997.3,99997.3,BuySell,117,,,BuySell,117,,,DataTrades,117,,
118,10dORHV,118,2010-06-22 00:00:00,,,,29.79,,,stockpx,118,2010-06-22 00:00:00,,,,273.49,,,HVStrategy,118,733945.0,Bollinger_Breakout,118,0.0,Bollinger_Breakdown,118,0.0,Broker,118,99997.3,99997.3,BuySell,118,,,BuySell,118,,,DataTrades,118,,
119,10dORHV,119,2010-06-23 00:00:00,,,,28.43,,,stockpx,119,2010-06-23 00:00:00,,,,270.64,,,HVStrategy,119,733946.0,Bollinger_Breakout,119,0.0,Bollinger_Breakdown,119,0.0,Broker,119,99997.3,99997.3,BuySell,119,,,BuySell,119,,,DataTrades,119,,
120,10dORHV,120,2010-06-24 00:00:00,,,,25.93,,,stockpx,120,2010-06-24 00:00:00,,,,268.57,,,HVStrategy,120,733947.0,Bollinger_Breakout,120,0.0,Bollinger_Breakdown,120,0.0,Broker,120,99997.3,99997.3,BuySell,120,,,BuySell,120,,,DataTrades,120,,
121,10dORHV,121,2010-06-25 00:00:00,,,,24.68,,,stockpx,121,2010-06-25 00:00:00,,,,267.09,,,HVStrategy,121,733948.0,Bollinger_Breakout,121,0.0,Bollinger_Breakdown,121,0.0,Broker,121,99997.3,99997.3,BuySell,121,,,BuySell,121,,,DataTrades,121,,
122,10dORHV,122,2010-06-28 00:00:00,,,,22.85,,,stockpx,122,2010-06-28 00:00:00,,,,268.45,,,HVStrategy,122,733951.0,Bollinger_Breakout,122,0.0,Bollinger_Breakdown,122,0.0,Broker,122,99997.3,99997.3,BuySell,122,,,BuySell,122,,,DataTrades,122,,
123,10dORHV,123,2010-06-29 00:00:00,,,,26.28,,,stockpx,123,2010-06-29 00:00:00,,,,255.43,,,HVStrategy,123,733952.0,Bollinger_Breakout,123,0.0,Bollinger_Breakdown,123,0.0,Broker,123,99997.3,99997.3,BuySell,123,,,BuySell,123,,,DataTrades,123,,
124,10dORHV,124,2010-06-30 00:00:00,,,,26.76,,,stockpx,124,2010-06-30 00:00:00,,,,252.2,,,HVStrategy,124,733953.0,Bollinger_Breakout,124,0.0,Bollinger_Breakdown,124,0.0,Broker,124,99997.3,99997.3,BuySell,124,,,BuySell,124,,,DataTrades,124,,
125,10dORHV,125,2010-07-01 00:00:00,,,,29.21,,,stockpx,125,2010-07-01 00:00:00,,,,248.32,,,HVStrategy,125,733954.0,Bollinger_Breakout,125,0.0,Bollinger_Breakdown,125,0.0,Broker,125,99997.3,99997.3,BuySell,125,,,BuySell,125,,,DataTrades,125,,
126,10dORHV,126,2010-07-02 00:00:00,,,,30.34,,,stockpx,126,2010-07-02 00:00:00,,,,247.27,,,HVStrategy,126,733955.0,Bollinger_Breakout,126,0.0,Bollinger_Breakdown,126,0.0,Broker,126,99997.3,99997.3,BuySell,126,,,BuySell,126,,,DataTrades,126,,
127,10dORHV,127,2010-07-06 00:00:00,,,,29.22,,,stockpx,127,2010-07-06 00:00:00,,,,247.88,,,HVStrategy,127,733959.0,Bollinger_Breakout,127,0.0,Bollinger_Breakdown,127,0.0,Broker,127,99997.3,99997.3,BuySell,127,,,BuySell,127,,,DataTrades,127,,
128,10dORHV,128,2010-07-07 00:00:00,,,,30.9,,,stockpx,128,2010-07-07 00:00:00,,,,258.72,,,HVStrategy,128,733960.0,Bollinger_Breakout,128,0.0,Bollinger_Breakdown,128,0.0,Broker,128,99997.3,99997.3,BuySell,128,,,BuySell,128,,,DataTrades,128,,
129,10dORHV,129,2010-07-08 00:00:00,,,,32.42,,,stockpx,129,2010-07-08 00:00:00,,,,258.35,,,HVStrategy,129,733961.0,Bollinger_Breakout,129,0.0,Bollinger_Breakdown,129,0.0,Broker,129,99997.3,99997.3,BuySell,129,,,BuySell,129,,,DataTrades,129,,
130,10dORHV,130,2010-07-09 00:00:00,,,,33.12,,,stockpx,130,2010-07-09 00:00:00,,,,259.62,,,HVStrategy,130,733962.0,Bollinger_Breakout,130,0.0,Bollinger_Breakdown,130,0.0,Broker,130,99997.3,99997.3,BuySell,130,,,BuySell,130,,,DataTrades,130,,
131,10dORHV,131,2010-07-12 00:00:00,,,,33.26,,,stockpx,131,2010-07-12 00:00:00,,,,257.18,,,HVStrategy,131,733965.0,Bollinger_Breakout,131,0.0,Bollinger_Breakdown,131,0.0,Broker,131,99997.3,99997.3,BuySell,131,,,BuySell,131,,,DataTrades,131,,
132,10dORHV,132,2010-07-13 00:00:00,,,,35.68,,,stockpx,132,2010-07-13 00:00:00,,,,252.06,,,HVStrategy,132,733966.0,Bollinger_Breakout,132,0.0,Bollinger_Breakdown,132,0.0,Broker,132,99997.3,99997.3,BuySell,132,,,BuySell,132,,,DataTrades,132,,
133,10dORHV,133,2010-07-14 00:00:00,,,,33.77,,,stockpx,133,2010-07-14 00:00:00,,,,251.81,,,HVStrategy,133,733967.0,Bollinger_Breakout,133,0.0,Bollinger_Breakdown,133,0.0,Broker,133,99997.3,99997.3,BuySell,133,,,BuySell,133,,,DataTrades,133,,
134,10dORHV,134,2010-07-15 00:00:00,,,,35.38,,,stockpx,134,2010-07-15 00:00:00,,,,252.23,,,HVStrategy,134,733968.0,Bollinger_Breakout,134,0.0,Bollinger_Breakdown,134,0.0,Broker,134,99997.3,99997.3,BuySell,134,,,BuySell,134,,,DataTrades,134,,
135,10dORHV,135,2010-07-16 00:00:00,,,,33.83,,,stockpx,135,2010-07-16 00:00:00,,,,250.02,,,HVStrategy,135,733969.0,Bollinger_Breakout,135,0.0,Bollinger_Breakdown,135,0.0,Broker,135,99997.3,99997.3,BuySell,135,,,BuySell,135,,,DataTrades,135,,
136,10dORHV,136,2010-07-19 00:00:00,,,,35.2,,,stockpx,136,2010-07-19 00:00:00,,,,245.09,,,HVStrategy,136,733972.0,Bollinger_Breakout,136,0.0,Bollinger_Breakdown,136,0.0,Broker,136,99997.3,99997.3,BuySell,136,,,BuySell,136,,,DataTrades,136,,
137,10dORHV,137,2010-07-20 00:00:00,,,,36.91,,,stockpx,137,2010-07-20 00:00:00,,,,251.95,,,HVStrategy,137,733973.0,Bollinger_Breakout,137,0.0,Bollinger_Breakdown,137,0.0,Broker,137,99997.3,99997.3,BuySell,137,,,BuySell,137,,,DataTrades,137,,
138,10dORHV,138,2010-07-21 00:00:00,,,,44.26,,,stockpx,138,2010-07-21 00:00:00,,,,259.21,,,HVStrategy,138,733974.0,Bollinger_Breakout,138,0.0,Bollinger_Breakdown,138,0.0,Broker,138,99997.3,99997.3,BuySell,138,,,BuySell,138,,,DataTrades,138,,
139,10dORHV,139,2010-07-22 00:00:00,,,,43.23,,,stockpx,139,2010-07-22 00:00:00,,,,258.47,,,HVStrategy,139,733975.0,Bollinger_Breakout,139,0.0,Bollinger_Breakdown,139,0.0,Broker,139,99997.3,99997.3,BuySell,139,,,BuySell,139,,,DataTrades,139,,
140,10dORHV,140,2010-07-23 00:00:00,,,,43.21,,,stockpx,140,2010-07-23 00:00:00,,,,259.94,,,HVStrategy,140,733976.0,Bollinger_Breakout,140,0.0,Bollinger_Breakdown,140,0.0,Broker,140,99997.3,99997.3,BuySell,140,,,BuySell,140,,,DataTrades,140,,
141,10dORHV,141,2010-07-26 00:00:00,,,,42.7,,,stockpx,141,2010-07-26 00:00:00,,,,258.86,,,HVStrategy,141,733979.0,Bollinger_Breakout,141,0.0,Bollinger_Breakdown,141,0.0,Broker,141,99997.3,99997.3,BuySell,141,,,BuySell,141,,,DataTrades,141,,
142,10dORHV,142,2010-07-27 00:00:00,,,,41.03,,,stockpx,142,2010-07-27 00:00:00,,,,264.27,,,HVStrategy,142,733980.0,Bollinger_Breakout,142,0.0,Bollinger_Breakdown,142,0.0,Broker,142,99997.3,99997.3,BuySell,142,,,BuySell,142,,,DataTrades,142,,
143,10dORHV,143,2010-07-28 00:00:00,,,,40.32,,,stockpx,143,2010-07-28 00:00:00,,,,261.23,,,HVStrategy,143,733981.0,Bollinger_Breakout,143,0.0,Bollinger_Breakdown,143,0.0,Broker,143,99997.3,99997.3,BuySell,143,,,BuySell,143,,,DataTrades,143,,
144,10dORHV,144,2010-07-29 00:00:00,,,,38.22,,,stockpx,144,2010-07-29 00:00:00,,,,258.38,,,HVStrategy,144,733982.0,Bollinger_Breakout,144,0.0,Bollinger_Breakdown,144,0.0,Broker,144,99997.3,99997.3,BuySell,144,,,BuySell,144,,,DataTrades,144,,
145,10dORHV,145,2010-07-30 00:00:00,,,,37.69,,,stockpx,145,2010-07-30 00:00:00,,,,258.44,,,HVStrategy,145,733983.0,Bollinger_Breakout,145,0.0,Bollinger_Breakdown,145,0.0,Broker,145,99997.3,99997.3,BuySell,145,,,BuySell,145,,,DataTrades,145,,
146,10dORHV,146,2010-08-02 00:00:00,,,,35.9,,,stockpx,146,2010-08-02 00:00:00,,,,261.96,,,HVStrategy,146,733986.0,Bollinger_Breakout,146,0.0,Bollinger_Breakdown,146,0.0,Broker,146,99997.3,99997.3,BuySell,146,,,BuySell,146,,,DataTrades,146,,
147,10dORHV,147,2010-08-03 00:00:00,,,,32.87,,,stockpx,147,2010-08-03 00:00:00,,,,261.7,,,HVStrategy,147,733987.0,Bollinger_Breakout,147,0.0,Bollinger_Breakdown,147,0.0,Broker,147,99997.3,99997.3,BuySell,147,,,BuySell,147,,,DataTrades,147,,
148,10dORHV,148,2010-08-04 00:00:00,,,,18.25,,,stockpx,148,2010-08-04 00:00:00,,,,262.97,,,HVStrategy,148,733988.0,Bollinger_Breakout,148,0.0,Bollinger_Breakdown,148,0.0,Broker,148,99997.3,99997.3,BuySell,148,,,BuySell,148,,,DataTrades,148,,
149,10dORHV,149,2010-08-05 00:00:00,,,,17.29,,,stockpx,149,2010-08-05 00:00:00,,,,261.55,,,HVStrategy,149,733989.0,Bollinger_Breakout,149,0.0,Bollinger_Breakdown,149,0.0,Broker,149,99997.3,99997.3,BuySell,149,,,BuySell,149,,,DataTrades,149,,
150,10dORHV,150,2010-08-06 00:00:00,,,,16.8,,,stockpx,150,2010-08-06 00:00:00,,,,260.09,,,HVStrategy,150,733990.0,Bollinger_Breakout,150,0.0,Bollinger_Breakdown,150,0.0,Broker,150,99997.3,99997.3,BuySell,150,,,BuySell,150,,,DataTrades,150,,
151,10dORHV,151,2010-08-09 00:00:00,,,,16.88,,,stockpx,151,2010-08-09 00:00:00,,,,261.75,,,HVStrategy,151,733993.0,Bollinger_Breakout,151,0.0,Bollinger_Breakdown,151,0.0,Broker,151,99997.3,99997.3,BuySell,151,,,BuySell,151,,,DataTrades,151,,
152,10dORHV,152,2010-08-10 00:00:00,,,,15.99,,,stockpx,152,2010-08-10 00:00:00,,,,259.17,,,HVStrategy,152,733994.0,Bollinger_Breakout,152,0.0,Bollinger_Breakdown,152,0.0,Broker,152,99997.3,99997.3,BuySell,152,,,BuySell,152,,,DataTrades,152,,
153,10dORHV,153,2010-08-11 00:00:00,,,,18.81,,,stockpx,153,2010-08-11 00:00:00,,,,250.14,,,HVStrategy,153,733995.0,Bollinger_Breakout,153,0.0,Bollinger_Breakdown,153,0.0,Broker,153,99997.3,99997.3,BuySell,153,,,BuySell,153,,,DataTrades,153,,
154,10dORHV,154,2010-08-12 00:00:00,,,,20.76,,,stockpx,154,2010-08-12 00:00:00,,,,251.64,,,HVStrategy,154,733996.0,Bollinger_Breakout,154,0.0,Bollinger_Breakdown,154,0.0,Broker,154,99997.3,99997.3,BuySell,154,,,BuySell,154,,,DataTrades,154,,
155,10dORHV,155,2010-08-13 00:00:00,,,,20.2,,,stockpx,155,2010-08-13 00:00:00,,,,249.57,,,HVStrategy,155,733997.0,Bollinger_Breakout,155,0.0,Bollinger_Breakdown,155,0.0,Broker,155,99997.3,99997.3,BuySell,155,,,BuySell,155,,,DataTrades,155,,
156,10dORHV,156,2010-08-16 00:00:00,,,,19.94,,,stockpx,156,2010-08-16 00:00:00,,,,247.57,,,HVStrategy,156,734000.0,Bollinger_Breakout,156,0.0,Bollinger_Breakdown,156,1.0,Broker,156,99997.3,99997.3,BuySell,156,,,BuySell,156,,,DataTrades,156,,
157,10dORHV,157,2010-08-17 00:00:00,,,,21.31,,,stockpx,157,2010-08-17 00:00:00,,,,252.67,,,HVStrategy,157,734001.0,Bollinger_Breakout,157,0.0,Bollinger_Breakdown,157,0.0,Broker,157,99997.3,99997.3,BuySell,157,,,BuySell,157,,,DataTrades,157,,
158,10dORHV,158,2010-08-18 00:00:00,,,,21.32,,,stockpx,158,2010-08-18 00:00:00,,,,252.96,,,HVStrategy,158,734002.0,Bollinger_Breakout,158,0.0,Bollinger_Breakdown,158,0.0,Broker,158,99997.3,99997.3,BuySell,158,,,BuySell,158,,,DataTrades,158,,
159,10dORHV,159,2010-08-19 00:00:00,,,,21.98,,,stockpx,159,2010-08-19 00:00:00,,,,250.15,,,HVStrategy,159,734003.0,Bollinger_Breakout,159,0.0,Bollinger_Breakdown,159,0.0,Broker,159,99997.3,99997.3,BuySell,159,,,BuySell,159,,,DataTrades,159,,
160,10dORHV,160,2010-08-20 00:00:00,,,,21.5,,,stockpx,160,2010-08-20 00:00:00,,,,249.85,,,HVStrategy,160,734004.0,Bollinger_Breakout,160,0.0,Bollinger_Breakdown,160,0.0,Broker,160,99997.3,99997.3,BuySell,160,,,BuySell,160,,,DataTrades,160,,
161,10dORHV,161,2010-08-23 00:00:00,,,,23.0,,,stockpx,161,2010-08-23 00:00:00,,,,246.82,,,HVStrategy,161,734007.0,Bollinger_Breakout,161,0.0,Bollinger_Breakdown,161,0.0,Broker,161,99997.3,99997.3,BuySell,161,,,BuySell,161,,,DataTrades,161,,
162,10dORHV,162,2010-08-24 00:00:00,,,,24.37,,,stockpx,162,2010-08-24 00:00:00,,,,240.11,,,HVStrategy,162,734008.0,Bollinger_Breakout,162,0.0,Bollinger_Breakdown,162,1.0,Broker,162,99997.3,99997.3,BuySell,162,,,BuySell,162,,,DataTrades,162,,
163,10dORHV,163,2010-08-25 00:00:00,,,,23.6,,,stockpx,163,2010-08-25 00:00:00,,,,243.12,,,HVStrategy,163,734009.0,Bollinger_Breakout,163,0.0,Bollinger_Breakdown,163,0.0,Broker,163,99997.3,99997.3,BuySell,163,,,BuySell,163,,,DataTrades,163,,
164,10dORHV,164,2010-08-26 00:00:00,,,,22.26,,,stockpx,164,2010-08-26 00:00:00,,,,240.94,,,HVStrategy,164,734010.0,Bollinger_Breakout,164,0.0,Bollinger_Breakdown,164,0.0,Broker,164,99997.3,99997.3,BuySell,164,,,BuySell,164,,,DataTrades,164,,
165,10dORHV,165,2010-08-27 00:00:00,,,,24.12,,,stockpx,165,2010-08-27 00:00:00,,,,241.17,,,HVStrategy,165,734011.0,Bollinger_Breakout,165,0.0,Bollinger_Breakdown,165,0.0,Broker,165,99997.3,99997.3,BuySell,165,,,BuySell,165,,,DataTrades,165,,
166,10dORHV,166,2010-08-30 00:00:00,,,,24.24,,,stockpx,166,2010-08-30 00:00:00,,,,242.61,,,HVStrategy,166,734014.0,Bollinger_Breakout,166,0.0,Bollinger_Breakdown,166,0.0,Broker,166,99997.3,99997.3,BuySell,166,,,BuySell,166,,,DataTrades,166,,
167,10dORHV,167,2010-08-31 00:00:00,,,,23.21,,,stockpx,167,2010-08-31 00:00:00,,,,243.07,,,HVStrategy,167,734015.0,Bollinger_Breakout,167,0.0,Bollinger_Breakdown,167,0.0,Broker,167,99997.3,99997.3,BuySell,167,,,BuySell,167,,,DataTrades,167,,
168,10dORHV,168,2010-09-01 00:00:00,,,,25.41,,,stockpx,168,2010-09-01 00:00:00,,,,249.96,,,HVStrategy,168,734016.0,Bollinger_Breakout,168,0.0,Bollinger_Breakdown,168,0.0,Broker,168,99997.3,99997.3,BuySell,168,,,BuySell,168,,,DataTrades,168,,
169,10dORHV,169,2010-09-02 00:00:00,,,,25.01,,,stockpx,169,2010-09-02 00:00:00,,,,251.79,,,HVStrategy,169,734017.0,Bollinger_Breakout,169,0.0,Bollinger_Breakdown,169,0.0,Broker,169,99997.3,99997.3,BuySell,169,,,BuySell,169,,,DataTrades,169,,
170,10dORHV,170,2010-09-03 00:00:00,,,,26.45,,,stockpx,170,2010-09-03 00:00:00,,,,258.4,,,HVStrategy,170,734018.0,Bollinger_Breakout,170,0.0,Bollinger_Breakdown,170,0.0,Broker,170,99997.3,99997.3,BuySell,170,,,BuySell,170,,,DataTrades,170,,
171,10dORHV,171,2010-09-07 00:00:00,,,,25.31,,,stockpx,171,2010-09-07 00:00:00,,,,258.22,,,HVStrategy,171,734022.0,Bollinger_Breakout,171,0.0,Bollinger_Breakdown,171,0.0,Broker,171,99997.3,99997.3,BuySell,171,,,BuySell,171,,,DataTrades,171,,
172,10dORHV,172,2010-09-08 00:00:00,,,,24.68,,,stockpx,172,2010-09-08 00:00:00,,,,262.7,,,HVStrategy,172,734023.0,Bollinger_Breakout,172,1.0,Bollinger_Breakdown,172,0.0,Broker,172,99997.3,99997.3,BuySell,172,,,BuySell,172,,,DataTrades,172,,
173,10dORHV,173,2010-09-09 00:00:00,,,,23.72,,,stockpx,173,2010-09-09 00:00:00,,,,263.83,,,HVStrategy,173,734024.0,Bollinger_Breakout,173,1.0,Bollinger_Breakdown,173,0.0,Broker,173,99973.58,99997.3,BuySell,173,23.72,,BuySell,173,,,DataTrades,173,,
174,10dORHV,174,2010-09-10 00:00:00,,,,22.68,,,stockpx,174,2010-09-10 00:00:00,,,,263.33,,,HVStrategy,174,734025.0,Bollinger_Breakout,174,0.0,Bollinger_Breakdown,174,0.0,Broker,174,99973.58,99996.26,BuySell,174,,,BuySell,174,,,DataTrades,174,,
175,10dORHV,175,2010-09-13 00:00:00,,,,21.22,,,stockpx,175,2010-09-13 00:00:00,,,,267.18,,,HVStrategy,175,734028.0,Bollinger_Breakout,175,0.0,Bollinger_Breakdown,175,0.0,Broker,175,99973.58,99994.8,BuySell,175,,,BuySell,175,,,DataTrades,175,,
176,10dORHV,176,2010-09-14 00:00:00,,,,20.65,,,stockpx,176,2010-09-14 00:00:00,,,,268.14,,,HVStrategy,176,734029.0,Bollinger_Breakout,176,0.0,Bollinger_Breakdown,176,0.0,Broker,176,99994.23,99994.23,BuySell,176,,20.65,BuySell,176,,,DataTrades,176,-3.0700000000000003,
177,10dORHV,177,2010-09-15 00:00:00,,,,20.46,,,stockpx,177,2010-09-15 00:00:00,,,,270.24,,,HVStrategy,177,734030.0,Bollinger_Breakout,177,0.0,Bollinger_Breakdown,177,0.0,Broker,177,99994.23,99994.23,BuySell,177,,,BuySell,177,,,DataTrades,177,,
