Id,XLB,len,datetime,open,high,low,close,volume,openinterest,XLE,len,datetime,open,high,low,close,volume,openinterest,XLF,len,datetime,open,high,low,close,volume,openinterest,XLI,len,datetime,open,high,low,close,volume,openinterest,XLK,len,datetime,open,high,low,close,volume,openinterest,XLP,len,datetime,open,high,low,close,volume,openinterest,XLU,len,datetime,open,high,low,close,volume,openinterest,XLV,len,datetime,open,high,low,close,volume,openinterest,XLY,len,datetime,open,high,low,close,volume,openinterest,BackTradingStrategy,len,datetime,SimpleMovingAverage,len,sma,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
75,XLB,75,2013-05-29 23:59:59.999989,40.75,40.9,40.42,37.0,5627747.2,0.0,XLE,75,2013-05-29 23:59:59.999989,81.95,82.7,81.79,72.91,11285976.99,0.0,XLF,75,2013-05-29 23:59:59.999989,16.1,16.27,16.07,11.44,41998561.81,0.0,XLI,75,2013-05-29 23:59:59.999989,43.73,43.89,43.55,39.68,8444077.32,0.0,XLK,75,2013-05-29 23:59:59.999989,31.68,31.86,31.53,29.18,7561594.23,0.0,XLP,75,2013-05-29 23:59:59.999989,41.53,41.57,40.89,36.22,18933444.73,0.0,XLU,75,2013-05-29 23:59:59.999989,38.14,38.18,37.46,31.96,26663148.6,0.0,XLV,75,2013-05-29 23:59:59.999989,49.35,49.35,48.58,45.43,14773703.39,0.0,XLY,75,2013-05-29 23:59:59.999989,57.08,57.08,56.53,52.99,4207813.02,0.0,BackTradingStrategy,75,735017.9999999999,SimpleMovingAverage,75,,Broker,75,100000.0,100000.0,BuySell,75,,,BuySell,75,,,BuySell,75,,,BuySell,75,,,BuySell,75,,,BuySell,75,,,BuySell,75,,,BuySell,75,,,BuySell,75,,,DataTrades,75,,,,,,,,,
76,XLB,76,2013-05-30 23:59:59.999989,40.88,41.1,40.73,37.12,4469144.75,0.0,XLE,76,2013-05-30 23:59:59.999989,82.16,82.61,81.63,72.74,10685793.99,0.0,XLF,76,2013-05-30 23:59:59.999989,16.21,16.44,16.18,11.58,48347240.76,0.0,XLI,76,2013-05-30 23:59:59.999989,43.82,44.15,43.71,39.91,6601780.63,0.0,XLK,76,2013-05-30 23:59:59.999989,31.79,32.09,31.75,29.36,8118767.89,0.0,XLP,76,2013-05-30 23:59:59.999989,41.02,41.16,40.79,36.08,14101083.66,0.0,XLU,76,2013-05-30 23:59:59.999989,38.18,38.54,37.89,32.05,14484829.98,0.0,XLV,76,2013-05-30 23:59:59.999989,48.9,49.36,48.85,45.76,9041277.03,0.0,XLY,76,2013-05-30 23:59:59.999989,56.96,57.23,56.71,52.99,3466224.37,0.0,BackTradingStrategy,76,735018.9999999999,SimpleMovingAverage,76,,Broker,76,100000.0,100000.0,BuySell,76,,,BuySell,76,,,BuySell,76,,,BuySell,76,,,BuySell,76,,,BuySell,76,,,BuySell,76,,,BuySell,76,,,BuySell,76,,,DataTrades,76,,,,,,,,,
77,XLB,77,2013-05-31 23:59:59.999989,40.67,40.98,40.28,36.53,7050255.05,0.0,XLE,77,2013-05-31 23:59:59.999989,81.86,82.12,80.49,71.24,13280871.45,0.0,XLF,77,2013-05-31 23:59:59.999989,16.34,16.41,16.11,11.39,52180183.62,0.0,XLI,77,2013-05-31 23:59:59.999989,43.84,44.28,43.49,39.53,10153596.97,0.0,XLK,77,2013-05-31 23:59:59.999989,31.84,32.12,31.64,29.09,6399748.6,0.0,XLP,77,2013-05-31 23:59:59.999989,40.72,40.72,40.03,35.41,29905345.92,0.0,XLU,77,2013-05-31 23:59:59.999989,37.8,38.42,37.67,31.85,24101167.41,0.0,XLV,77,2013-05-31 23:59:59.999989,48.97,49.2,48.1,44.75,12399430.48,0.0,XLY,77,2013-05-31 23:59:59.999989,56.65,57.11,56.08,52.4,7720065.8,0.0,BackTradingStrategy,77,735019.9999999999,SimpleMovingAverage,77,,Broker,77,100000.0,100000.0,BuySell,77,,,BuySell,77,,,BuySell,77,,,BuySell,77,,,BuySell,77,,,BuySell,77,,,BuySell,77,,,BuySell,77,,,BuySell,77,,,DataTrades,77,,,,,,,,,
78,XLB,78,2013-06-03 23:59:59.999989,40.41,40.52,40.03,36.72,5679151.76,0.0,XLE,78,2013-06-03 23:59:59.999989,80.8,81.3,80.43,71.93,16252763.93,0.0,XLF,78,2013-06-03 23:59:59.999989,16.18,16.2,15.88,11.4,87189174.5,0.0,XLI,78,2013-06-03 23:59:59.999989,43.71,43.81,43.23,39.72,23275059.67,0.0,XLK,78,2013-06-03 23:59:59.999989,31.7,31.83,31.48,29.23,9190950.91,0.0,XLP,78,2013-06-03 23:59:59.999989,40.15,40.5,39.68,35.8,34498994.73,0.0,XLU,78,2013-06-03 23:59:59.999989,37.69,38.04,37.28,31.92,27047556.56,0.0,XLV,78,2013-06-03 23:59:59.999989,48.38,48.44,47.94,44.99,11812001.08,0.0,XLY,78,2013-06-03 23:59:59.999989,56.27,56.41,55.63,52.63,7375366.73,0.0,BackTradingStrategy,78,735022.9999999999,SimpleMovingAverage,78,,Broker,78,100000.0,100000.0,BuySell,78,,,BuySell,78,,,BuySell,78,,,BuySell,78,,,BuySell,78,,,BuySell,78,,,BuySell,78,,,BuySell,78,,,BuySell,78,,,DataTrades,78,,,,,,,,,
79,XLB,79,2013-06-04 23:59:59.999989,40.5,40.73,40.22,36.67,5735811.77,0.0,XLE,79,2013-06-04 23:59:59.999989,80.88,81.39,80.04,71.36,14142651.68,0.0,XLF,79,2013-06-04 23:59:59.999989,16.16,16.25,15.95,11.3,54574403.09,0.0,XLI,79,2013-06-04 23:59:59.999989,43.74,43.97,43.2,39.5,11136498.71,0.0,XLK,79,2013-06-04 23:59:59.999989,31.85,32.03,31.59,29.1,8519402.82,0.0,XLP,79,2013-06-04 23:59:59.999989,40.64,40.78,40.21,35.81,11460731.23,0.0,XLU,79,2013-06-04 23:59:59.999989,37.7,37.8,37.37,31.81,12308936.42,0.0,XLV,79,2013-06-04 23:59:59.999989,48.37,48.58,47.8,44.72,12224272.16,0.0,XLY,79,2013-06-04 23:59:59.999989,56.43,56.77,55.77,52.44,7526708.81,0.0,BackTradingStrategy,79,735023.9999999999,SimpleMovingAverage,79,,Broker,79,100000.0,100000.0,BuySell,79,,,BuySell,79,,,BuySell,79,,,BuySell,79,,,BuySell,79,,,BuySell,79,,,BuySell,79,,,BuySell,79,,,BuySell,79,,,DataTrades,79,,,,,,,,,
80,XLB,80,2013-06-05 23:59:59.999989,40.34,40.34,39.55,35.86,7896454.11,0.0,XLE,80,2013-06-05 23:59:59.999989,80.4,80.69,79.65,70.53,15748951.13,0.0,XLF,80,2013-06-05 23:59:59.999989,15.95,16.02,15.67,11.11,76621914.78,0.0,XLI,80,2013-06-05 23:59:59.999989,43.33,43.38,42.66,38.79,11601930.51,0.0,XLK,80,2013-06-05 23:59:59.999989,31.6,31.68,31.33,28.82,7282592.7,0.0,XLP,80,2013-06-05 23:59:59.999989,40.38,40.42,40.0,35.37,15098995.57,0.0,XLU,80,2013-06-05 23:59:59.999989,37.55,37.56,37.2,31.53,13049679.7,0.0,XLV,80,2013-06-05 23:59:59.999989,48.0,48.31,47.28,44.06,11955162.86,0.0,XLY,80,2013-06-05 23:59:59.999989,55.92,56.08,55.13,51.57,11302339.13,0.0,BackTradingStrategy,80,735024.9999999999,SimpleMovingAverage,80,,Broker,80,100000.0,100000.0,BuySell,80,,,BuySell,80,,,BuySell,80,,,BuySell,80,,,BuySell,80,,,BuySell,80,,,BuySell,80,,,BuySell,80,,,BuySell,80,,,DataTrades,80,,,,,,,,,
81,XLB,81,2013-06-06 23:59:59.999989,39.54,39.83,39.36,36.09,6547831.38,0.0,XLE,81,2013-06-06 23:59:59.999989,79.75,80.34,79.1,71.06,16216306.65,0.0,XLF,81,2013-06-06 23:59:59.999989,15.71,15.95,15.61,11.27,62054529.63,0.0,XLI,81,2013-06-06 23:59:59.999989,42.78,43.02,42.55,39.03,12638415.5,0.0,XLK,81,2013-06-06 23:59:59.999989,31.38,31.49,31.11,28.88,13529106.02,0.0,XLP,81,2013-06-06 23:59:59.999989,39.99,40.19,39.7,35.52,10921326.43,0.0,XLU,81,2013-06-06 23:59:59.999989,37.29,37.76,37.24,31.91,15861138.35,0.0,XLV,81,2013-06-06 23:59:59.999989,47.36,48.06,47.16,44.71,15685028.83,0.0,XLY,81,2013-06-06 23:59:59.999989,55.28,55.82,54.92,52.12,6932074.87,0.0,BackTradingStrategy,81,735025.9999999999,SimpleMovingAverage,81,,Broker,81,100000.0,100000.0,BuySell,81,,,BuySell,81,,,BuySell,81,,,BuySell,81,,,BuySell,81,,,BuySell,81,,,BuySell,81,,,BuySell,81,,,BuySell,81,,,DataTrades,81,,,,,,,,,
82,XLB,82,2013-06-07 23:59:59.999989,39.92,40.23,39.77,36.43,9009272.73,0.0,XLE,82,2013-06-07 23:59:59.999989,80.83,81.38,80.36,71.96,9364715.85,0.0,XLF,82,2013-06-07 23:59:59.999989,16.04,16.25,15.99,11.46,46298508.13,0.0,XLI,82,2013-06-07 23:59:59.999989,43.34,43.81,43.17,39.77,12775546.48,0.0,XLK,82,2013-06-07 23:59:59.999989,31.6,31.76,31.44,29.15,5981845.06,0.0,XLP,82,2013-06-07 23:59:59.999989,40.39,40.85,40.39,35.97,16533839.74,0.0,XLU,82,2013-06-07 23:59:59.999989,37.68,38.18,37.65,32.1,12998278.28,0.0,XLV,82,2013-06-07 23:59:59.999989,48.3,48.76,48.29,45.12,7128670.34,0.0,XLY,82,2013-06-07 23:59:59.999989,56.15,56.86,56.03,53.07,4440288.47,0.0,BackTradingStrategy,82,735026.9999999999,SimpleMovingAverage,82,,Broker,82,100000.0,100000.0,BuySell,82,,,BuySell,82,,,BuySell,82,,,BuySell,82,,,BuySell,82,,,BuySell,82,,,BuySell,82,,,BuySell,82,,,BuySell,82,,,DataTrades,82,,,,,,,,,
83,XLB,83,2013-06-10 23:59:59.999989,40.32,40.48,40.21,36.6,4200617.35,0.0,XLE,83,2013-06-10 23:59:59.999989,81.66,81.68,80.81,71.75,7030173.52,0.0,XLF,83,2013-06-10 23:59:59.999989,16.3,16.32,16.17,11.47,57388950.77,0.0,XLI,83,2013-06-10 23:59:59.999989,43.94,43.94,43.52,39.65,8527897.95,0.0,XLK,83,2013-06-10 23:59:59.999989,31.85,31.93,31.75,29.21,5871235.63,0.0,XLP,83,2013-06-10 23:59:59.999989,40.85,40.85,40.49,35.97,9893620.96,0.0,XLU,83,2013-06-10 23:59:59.999989,38.1,38.13,37.8,32.09,8396089.54,0.0,XLV,83,2013-06-10 23:59:59.999989,48.72,48.77,48.41,45.18,5268435.08,0.0,XLY,83,2013-06-10 23:59:59.999989,57.07,57.07,56.58,52.91,5577927.65,0.0,BackTradingStrategy,83,735029.9999999999,SimpleMovingAverage,83,,Broker,83,100000.0,100000.0,BuySell,83,,,BuySell,83,,,BuySell,83,,,BuySell,83,,,BuySell,83,,,BuySell,83,,,BuySell,83,,,BuySell,83,,,BuySell,83,,,DataTrades,83,,,,,,,,,
84,XLB,84,2013-06-11 23:59:59.999989,39.91,40.22,39.69,36.09,5495116.04,0.0,XLE,84,2013-06-11 23:59:59.999989,80.09,80.62,79.75,70.66,9377017.57,0.0,XLF,84,2013-06-11 23:59:59.999989,16.07,16.13,15.94,11.28,61448314.51,0.0,XLI,84,2013-06-11 23:59:59.999989,43.23,43.63,43.11,39.29,8976076.88,0.0,XLK,84,2013-06-11 23:59:59.999989,31.51,31.79,31.43,28.91,6713291.47,0.0,XLP,84,2013-06-11 23:59:59.999989,40.45,40.86,40.32,35.88,17977789.1,0.0,XLU,84,2013-06-11 23:59:59.999989,37.74,38.04,37.59,31.88,9451569.29,0.0,XLV,84,2013-06-11 23:59:59.999989,48.19,48.67,47.99,44.99,9247875.38,0.0,XLY,84,2013-06-11 23:59:59.999989,56.06,56.62,55.93,52.39,5405110.05,0.0,BackTradingStrategy,84,735030.9999999999,SimpleMovingAverage,84,,Broker,84,100000.0,100000.0,BuySell,84,,,BuySell,84,,,BuySell,84,,,BuySell,84,,,BuySell,84,,,BuySell,84,,,BuySell,84,,,BuySell,84,,,BuySell,84,,,DataTrades,84,,,,,,,,,
85,XLB,85,2013-06-12 23:59:59.999989,40.11,40.23,39.58,35.91,7007102.29,0.0,XLE,85,2013-06-12 23:59:59.999989,80.65,80.79,79.18,70.23,8269747.24,0.0,XLF,85,2013-06-12 23:59:59.999989,16.07,16.08,15.76,11.16,55837123.79,0.0,XLI,85,2013-06-12 23:59:59.999989,43.59,43.62,42.89,39.01,10055695.59,0.0,XLK,85,2013-06-12 23:59:59.999989,31.64,31.7,31.19,28.72,8222763.28,0.0,XLP,85,2013-06-12 23:59:59.999989,40.73,40.9,40.38,35.7,13180885.32,0.0,XLU,85,2013-06-12 23:59:59.999989,37.9,37.99,37.25,31.57,8531776.26,0.0,XLV,85,2013-06-12 23:59:59.999989,48.59,48.81,47.88,44.54,7983813.25,0.0,XLY,85,2013-06-12 23:59:59.999989,56.49,56.55,55.41,51.81,4952482.15,0.0,BackTradingStrategy,85,735031.9999999999,SimpleMovingAverage,85,,Broker,85,100000.0,100000.0,BuySell,85,,,BuySell,85,,,BuySell,85,,,BuySell,85,,,BuySell,85,,,BuySell,85,,,BuySell,85,,,BuySell,85,,,BuySell,85,,,DataTrades,85,,,,,,,,,
86,XLB,86,2013-06-13 23:59:59.999989,39.51,40.41,39.46,36.57,8508754.86,0.0,XLE,86,2013-06-13 23:59:59.999989,79.34,80.9,79.24,71.41,10967391.42,0.0,XLF,86,2013-06-13 23:59:59.999989,15.78,16.11,15.74,11.37,60715589.78,0.0,XLI,86,2013-06-13 23:59:59.999989,42.92,43.67,42.83,39.59,11792916.92,0.0,XLK,86,2013-06-13 23:59:59.999989,31.2,31.68,31.15,29.05,6989812.22,0.0,XLP,86,2013-06-13 23:59:59.999989,40.47,41.88,40.22,36.07,11536678.65,0.0,XLU,86,2013-06-13 23:59:59.999989,37.25,37.98,37.21,32.08,14148190.45,0.0,XLV,86,2013-06-13 23:59:59.999989,47.76,48.68,47.52,45.23,6423013.67,0.0,XLY,86,2013-06-13 23:59:59.999989,55.48,56.62,55.4,52.78,5897417.54,0.0,BackTradingStrategy,86,735032.9999999999,SimpleMovingAverage,86,,Broker,86,100000.0,100000.0,BuySell,86,,,BuySell,86,,,BuySell,86,,,BuySell,86,,,BuySell,86,,,BuySell,86,,,BuySell,86,,,BuySell,86,,,BuySell,86,,,DataTrades,86,,,,,,,,,
87,XLB,87,2013-06-14 23:59:59.999989,40.21,40.53,39.95,36.31,4559167.95,0.0,XLE,87,2013-06-14 23:59:59.999989,80.74,80.82,79.72,70.72,9202236.36,0.0,XLF,87,2013-06-14 23:59:59.999989,16.07,16.11,15.86,11.22,38589901.85,0.0,XLI,87,2013-06-14 23:59:59.999989,43.55,43.76,43.25,39.32,7453453.39,0.0,XLK,87,2013-06-14 23:59:59.999989,31.58,31.68,31.35,28.83,5309283.96,0.0,XLP,87,2013-06-14 23:59:59.999989,40.73,41.03,40.59,35.98,7473771.91,0.0,XLU,87,2013-06-14 23:59:59.999989,37.91,38.2,37.9,32.13,9658272.9,0.0,XLV,87,2013-06-14 23:59:59.999989,48.49,48.84,48.44,45.15,6803561.47,0.0,XLY,87,2013-06-14 23:59:59.999989,56.45,56.71,56.19,52.61,6291039.28,0.0,BackTradingStrategy,87,735033.9999999999,SimpleMovingAverage,87,,Broker,87,100000.0,100000.0,BuySell,87,,,BuySell,87,,,BuySell,87,,,BuySell,87,,,BuySell,87,,,BuySell,87,,,BuySell,87,,,BuySell,87,,,BuySell,87,,,DataTrades,87,,,,,,,,,
88,XLB,88,2013-06-17 23:59:59.999989,40.39,40.47,40.14,36.62,4068982.09,0.0,XLE,88,2013-06-17 23:59:59.999989,80.45,81.27,80.41,71.74,9820916.73,0.0,XLF,88,2013-06-17 23:59:59.999989,16.0,16.11,15.95,11.33,40185815.12,0.0,XLI,88,2013-06-17 23:59:59.999989,43.58,43.79,43.38,39.63,7744246.03,0.0,XLK,88,2013-06-17 23:59:59.999989,31.58,31.86,31.54,29.09,6052581.88,0.0,XLP,88,2013-06-17 23:59:59.999989,40.83,41.23,40.78,36.3,8732678.64,0.0,XLU,88,2013-06-17 23:59:59.999989,38.15,38.41,37.94,32.23,10507303.56,0.0,XLV,88,2013-06-17 23:59:59.999989,48.75,49.03,48.41,45.25,7848561.25,0.0,XLY,88,2013-06-17 23:59:59.999989,56.66,57.01,56.33,52.9,4366438.19,0.0,BackTradingStrategy,88,735036.9999999999,SimpleMovingAverage,88,,Broker,88,100000.0,100000.0,BuySell,88,,,BuySell,88,,,BuySell,88,,,BuySell,88,,,BuySell,88,,,BuySell,88,,,BuySell,88,,,BuySell,88,,,BuySell,88,,,DataTrades,88,,,,,,,,,
89,XLB,89,2013-06-18 23:59:59.999989,40.36,40.63,40.3,36.78,3771081.9,0.0,XLE,89,2013-06-18 23:59:59.999989,80.95,81.77,80.92,72.14,6851145.59,0.0,XLF,89,2013-06-18 23:59:59.999989,16.05,16.18,16.04,11.4,29775357.49,0.0,XLI,89,2013-06-18 23:59:59.999989,43.66,44.26,43.65,40.1,7990267.75,0.0,XLK,89,2013-06-18 23:59:59.999989,31.73,32.0,31.71,29.32,5804908.94,0.0,XLP,89,2013-06-18 23:59:59.999989,41.06,41.26,40.93,36.43,7463073.01,0.0,XLU,89,2013-06-18 23:59:59.999989,38.2,38.43,38.02,32.45,9879849.25,0.0,XLV,89,2013-06-18 23:59:59.999989,48.63,49.1,48.63,45.64,6883280.89,0.0,XLY,89,2013-06-18 23:59:59.999989,56.7,57.33,56.7,53.44,4350566.35,0.0,BackTradingStrategy,89,735037.9999999999,SimpleMovingAverage,89,,Broker,89,100000.0,100000.0,BuySell,89,,,BuySell,89,,,BuySell,89,,,BuySell,89,,,BuySell,89,,,BuySell,89,,,BuySell,89,,,BuySell,89,,,BuySell,89,,,DataTrades,89,,,,,,,,,
90,XLB,90,2013-06-19 23:59:59.999989,40.49,40.74,40.26,36.5,7635902.9,0.0,XLE,90,2013-06-19 23:59:59.999989,81.45,81.9,80.69,71.48,13321930.86,0.0,XLF,90,2013-06-19 23:59:59.999989,16.15,16.17,15.91,11.25,53293108.5,0.0,XLI,90,2013-06-19 23:59:59.999989,44.06,44.17,43.48,39.49,12362878.91,0.0,XLK,90,2013-06-19 23:59:59.999989,31.95,31.96,31.53,28.98,10310905.44,0.0,XLP,90,2013-06-19 23:59:59.999989,41.21,41.3,40.39,35.71,22806174.26,0.0,XLU,90,2013-06-19 23:59:59.999989,38.3,38.45,37.49,31.7,19256092.43,0.0,XLV,90,2013-06-19 23:59:59.999989,49.06,49.13,48.27,44.91,20749002.81,0.0,XLY,90,2013-06-19 23:59:59.999989,57.28,57.38,56.58,52.83,8182309.69,0.0,BackTradingStrategy,90,735038.9999999999,SimpleMovingAverage,90,,Broker,90,100000.0,100000.0,BuySell,90,,,BuySell,90,,,BuySell,90,,,BuySell,90,,,BuySell,90,,,BuySell,90,,,BuySell,90,,,BuySell,90,,,BuySell,90,,,DataTrades,90,,,,,,,,,
91,XLB,91,2013-06-20 23:59:59.999989,39.65,39.85,39.08,35.56,11959091.04,0.0,XLE,91,2013-06-20 23:59:59.999989,79.71,79.75,78.17,69.39,22557617.2,0.0,XLF,91,2013-06-20 23:59:59.999989,15.78,15.83,15.52,11.01,89429785.9,0.0,XLI,91,2013-06-20 23:59:59.999989,43.06,43.14,42.44,38.59,17702952.67,0.0,XLK,91,2013-06-20 23:59:59.999989,31.22,31.37,30.78,28.34,14498030.25,0.0,XLP,91,2013-06-20 23:59:59.999989,40.05,40.28,39.1,34.63,28554135.24,0.0,XLU,91,2013-06-20 23:59:59.999989,37.24,37.27,36.36,30.81,21683913.18,0.0,XLV,91,2013-06-20 23:59:59.999989,48.01,48.01,46.9,43.76,26931561.67,0.0,XLY,91,2013-06-20 23:59:59.999989,56.01,56.09,54.95,51.45,12083609.32,0.0,BackTradingStrategy,91,735039.9999999999,SimpleMovingAverage,91,,Broker,91,100000.0,100000.0,BuySell,91,,,BuySell,91,,,BuySell,91,,,BuySell,91,,,BuySell,91,,,BuySell,91,,,BuySell,91,,,BuySell,91,,,BuySell,91,,,DataTrades,91,,,,,,,,,
92,XLB,92,2013-06-21 23:59:59.999989,39.27,39.29,38.38,35.44,10112077.56,0.0,XLE,92,2013-06-21 23:59:59.999989,78.69,78.77,77.25,69.51,18276956.29,0.0,XLF,92,2013-06-21 23:59:59.999989,15.65,15.65,15.35,11.02,74813005.71,0.0,XLI,92,2013-06-21 23:59:59.999989,42.63,42.67,42.0,38.61,13359112.19,0.0,XLK,92,2013-06-21 23:59:59.999989,30.74,30.78,30.3,28.17,11182319.55,0.0,XLP,92,2013-06-21 23:59:59.999989,39.21,39.63,39.04,35.09,20239336.82,0.0,XLU,92,2013-06-21 23:59:59.999989,36.35,36.75,35.8,31.21,17141786.26,0.0,XLV,92,2013-06-21 23:59:59.999989,47.24,47.59,46.89,44.19,14932625.12,0.0,XLY,92,2013-06-21 23:59:59.999989,55.35,55.42,54.47,51.55,11185880.44,0.0,BackTradingStrategy,92,735040.9999999999,SimpleMovingAverage,92,,Broker,92,100000.0,100000.0,BuySell,92,,,BuySell,92,,,BuySell,92,,,BuySell,92,,,BuySell,92,,,BuySell,92,,,BuySell,92,,,BuySell,92,,,BuySell,92,,,DataTrades,92,,,,,,,,,
93,XLB,93,2013-06-24 23:59:59.999989,38.22,38.46,37.78,34.87,11349982.18,0.0,XLE,93,2013-06-24 23:59:59.999989,77.32,77.87,76.02,68.48,16810298.21,0.0,XLF,93,2013-06-24 23:59:59.999989,15.34,15.42,15.09,10.82,68736735.12,0.0,XLI,93,2013-06-24 23:59:59.999989,41.91,41.97,41.37,37.96,15888027.21,0.0,XLK,93,2013-06-24 23:59:59.999989,30.24,30.35,29.94,27.83,10327423.91,0.0,XLP,93,2013-06-24 23:59:59.999989,39.15,39.65,38.87,34.95,22223445.31,0.0,XLU,93,2013-06-24 23:59:59.999989,36.24,36.79,35.98,31.18,17428249.08,0.0,XLV,93,2013-06-24 23:59:59.999989,46.88,47.29,46.45,43.82,17757103.76,0.0,XLY,93,2013-06-24 23:59:59.999989,54.48,54.94,53.96,51.08,6560899.51,0.0,BackTradingStrategy,93,735043.9999999999,SimpleMovingAverage,93,,Broker,93,100000.0,100000.0,BuySell,93,,,BuySell,93,,,BuySell,93,,,BuySell,93,,,BuySell,93,,,BuySell,93,,,BuySell,93,,,BuySell,93,,,BuySell,93,,,DataTrades,93,,,,,,,,,
94,XLB,94,2013-06-25 23:59:59.999989,38.61,38.61,38.16,35.08,4874706.97,0.0,XLE,94,2013-06-25 23:59:59.999989,77.86,78.25,77.34,69.36,11150931.22,0.0,XLF,94,2013-06-25 23:59:59.999989,15.41,15.61,15.37,11.02,56895849.51,0.0,XLI,94,2013-06-25 23:59:59.999989,41.96,42.19,41.79,38.39,7957248.13,0.0,XLK,94,2013-06-25 23:59:59.999989,30.45,30.51,30.2,28.06,7630063.05,0.0,XLP,94,2013-06-25 23:59:59.999989,39.44,39.48,39.12,35.0,11572554.46,0.0,XLU,94,2013-06-25 23:59:59.999989,36.83,37.1,36.48,31.59,8095715.21,0.0,XLV,94,2013-06-25 23:59:59.999989,47.29,47.32,46.81,44.04,5315273.17,0.0,XLY,94,2013-06-25 23:59:59.999989,55.04,55.22,54.72,51.54,4123041.9,0.0,BackTradingStrategy,94,735044.9999999999,SimpleMovingAverage,94,,Broker,94,100000.0,100000.0,BuySell,94,,,BuySell,94,,,BuySell,94,,,BuySell,94,,,BuySell,94,,,BuySell,94,,,BuySell,94,,,BuySell,94,,,BuySell,94,,,DataTrades,94,,,,,,,,,
95,XLB,95,2013-06-26 23:59:59.999989,38.56,38.68,38.21,35.24,4666608.3,0.0,XLE,95,2013-06-26 23:59:59.999989,78.38,78.72,77.81,69.79,9961617.6,0.0,XLF,95,2013-06-26 23:59:59.999989,15.69,15.75,15.6,11.13,58334393.96,0.0,XLI,95,2013-06-26 23:59:59.999989,42.46,42.65,42.23,38.77,13459336.68,0.0,XLK,95,2013-06-26 23:59:59.999989,30.69,30.7,30.48,28.23,18900467.71,0.0,XLP,95,2013-06-26 23:59:59.999989,39.57,39.89,39.57,35.36,16136562.29,0.0,XLU,95,2013-06-26 23:59:59.999989,37.21,37.58,37.12,31.99,9576034.66,0.0,XLV,95,2013-06-26 23:59:59.999989,47.44,47.99,47.4,44.67,7101608.51,0.0,XLY,95,2013-06-26 23:59:59.999989,55.47,55.85,55.46,52.19,5800356.43,0.0,BackTradingStrategy,95,735045.9999999999,SimpleMovingAverage,95,,Broker,95,100000.0,100000.0,BuySell,95,,,BuySell,95,,,BuySell,95,,,BuySell,95,,,BuySell,95,,,BuySell,95,,,BuySell,95,,,BuySell,95,,,BuySell,95,,,DataTrades,95,,,,,,,,,
96,XLB,96,2013-06-27 23:59:59.999989,38.83,38.83,38.53,35.23,4269775.62,0.0,XLE,96,2013-06-27 23:59:59.999989,78.88,79.34,78.59,69.92,7259049.16,0.0,XLF,96,2013-06-27 23:59:59.999989,15.8,15.92,15.78,11.28,37569870.82,0.0,XLI,96,2013-06-27 23:59:59.999989,42.82,43.01,42.69,39.15,8377045.84,0.0,XLK,96,2013-06-27 23:59:59.999989,30.75,30.88,30.7,28.36,6042427.8,0.0,XLP,96,2013-06-27 23:59:59.999989,39.99,40.29,39.9,35.52,8928855.85,0.0,XLU,96,2013-06-27 23:59:59.999989,37.59,37.9,37.46,32.06,6985305.91,0.0,XLV,96,2013-06-27 23:59:59.999989,48.12,48.26,47.91,44.83,4988132.01,0.0,XLY,96,2013-06-27 23:59:59.999989,56.01,56.43,56.0,52.64,3698280.05,0.0,BackTradingStrategy,96,735046.9999999999,SimpleMovingAverage,96,,Broker,96,100000.0,100000.0,BuySell,96,,,BuySell,96,,,BuySell,96,,,BuySell,96,,,BuySell,96,,,BuySell,96,,,BuySell,96,,,BuySell,96,,,BuySell,96,,,DataTrades,96,,,,,,,,,
97,XLB,97,2013-06-28 23:59:59.999989,38.41,38.66,38.25,35.03,7434105.09,0.0,XLE,97,2013-06-28 23:59:59.999989,78.33,78.92,78.05,69.62,9619182.61,0.0,XLF,97,2013-06-28 23:59:59.999989,15.84,15.87,15.71,11.21,44956354.22,0.0,XLI,97,2013-06-28 23:59:59.999989,42.8,42.96,42.57,38.92,11984434.56,0.0,XLK,97,2013-06-28 23:59:59.999989,30.47,30.75,30.36,28.24,8444237.72,0.0,XLP,97,2013-06-28 23:59:59.999989,39.84,40.04,39.64,35.3,9818484.66,0.0,XLU,97,2013-06-28 23:59:59.999989,37.42,37.83,37.27,32.14,8336398.99,0.0,XLV,97,2013-06-28 23:59:59.999989,47.94,48.16,47.56,44.49,8195537.0,0.0,XLY,97,2013-06-28 23:59:59.999989,56.1,56.73,56.05,52.83,7492190.24,0.0,BackTradingStrategy,97,735047.9999999999,SimpleMovingAverage,97,,Broker,97,100000.0,100000.0,BuySell,97,,,BuySell,97,,,BuySell,97,,,BuySell,97,,,BuySell,97,,,BuySell,97,,,BuySell,97,,,BuySell,97,,,BuySell,97,,,DataTrades,97,,,,,,,,,
